Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,1,0,1,0.0%,0,0,0,-,2014,2014,Q1,1,0.59,0.0%,12.8%,55.3%,57.7%,38.1%,48.9%,30.0%,20.0%,0.0%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2014,2014,Q1,1,0.48,0.0%,7.8%,52.9%,48.1%,25.0%,37.3%,30.0%,50.0%,0.0%
US Open,2,Hard,2,0,2,0.0%,1,1,0,100.0%,2014,2019,Q1,2,0.77,3.0%,7.4%,56.3%,46.1%,32.2%,40.0%,46.0%,27.3%,38.9%
Fed Cup,8,,25,8,17,32.0%,0,0,0,-,2010,2019,,5,0.88,4.5%,6.5%,51.1%,58.9%,44.2%,51.7%,42.7%,45.7%,47.5%
Prague,2,Clay,3,1,2,33.3%,0,0,0,-,2018,2020,R64,3,0.84,4.4%,8.4%,55.4%,64.0%,39.3%,53.0%,39.6%,52.9%,34.5%
Luxembourg,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2013,2019,Q1,2,0.90,3.2%,2.4%,61.1%,66.2%,36.7%,54.8%,40.9%,40.0%,29.4%
Strasbourg,2,Clay,4,1,3,25.0%,0,0,0,-,2018,2019,R32,4,0.95,5.8%,7.6%,50.5%,60.0%,43.8%,52.0%,45.7%,54.5%,40.5%
Gstaad,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2017,2018,Q1,2,0.92,3.4%,8.4%,54.5%,62.9%,25.9%,46.1%,49.7%,50.0%,48.0%
Bastad,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2013,2014,Q2,3,1.02,1.9%,9.3%,62.0%,64.2%,34.1%,52.8%,48.2%,48.3%,54.2%
Nuremberg,2,Clay,4,2,2,50.0%,2,1,1,50.0%,2013,2014,Q2,4,1.02,2.9%,9.1%,57.5%,65.8%,34.5%,52.5%,48.5%,58.2%,43.6%
