Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,4,1,3,25.0%,2-6,25.0%,32-42,43.2%,0-0,-,4,58.3%,28.9%,1.3%,4.9%,56.1%,61.6%,41.8%,52.9%,44.0%,47.9%,0.93
Clay,21,11,10,52.4%,27-24,52.9%,252-230,52.3%,2-3,40.0%,21,57.7%,48.5%,1.9%,1.8%,63.7%,56.8%,47.2%,53.3%,49.3%,51.2%,1.05
Carpet,15,13,2,86.7%,27-5,84.4%,174-79,68.8%,0-0,-,15,77.2%,60.3%,5.7%,3.4%,54.3%,71.2%,49.6%,61.3%,54.4%,57.8%,1.41
Finals,4,1,3,25.0%,4-6,40.0%,43-49,46.7%,0-1,0.0%,4,57.8%,37.0%,2.9%,3.6%,56.3%,60.3%,43.0%,52.8%,44.2%,48.7%,0.94
Semi-finals,5,4,1,80.0%,8-2,80.0%,57-29,66.3%,0-0,-,5,76.5%,72.7%,6.8%,2.7%,55.0%,70.5%,48.0%,60.4%,59.3%,59.9%,1.50
Quarter-finals,5,5,0,100.0%,10-3,76.9%,69-42,62.2%,0-0,-,5,70.9%,53.6%,4.1%,2.7%,62.2%,62.1%,55.5%,59.6%,51.6%,55.4%,1.28
vs Righties,15,6,9,40.0%,16-19,45.7%,159-162,49.5%,0-2,0.0%,15,58.9%,42.3%,2.2%,1.8%,61.4%,57.0%,46.6%,53.0%,46.7%,49.9%,0.99
vs Lefties,2,2,0,100.0%,4-1,80.0%,28-15,65.1%,0-0,-,2,81.0%,50.0%,2.4%,0.8%,61.3%,67.1%,64.6%,66.1%,51.9%,58.8%,1.53
