Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,52.9%,15.8%,2.6%,7.8%,45.7%,69.8%,34.9%,50.9%,40.4%,44.9%,0.82,R32 (2x)
2025,40,26,14,65.0%,58-33,63.7%,461-342,57.4%,2-3,40.0%,40,64.4%,51.7%,3.3%,2.4%,60.5%,61.0%,48.3%,56.0%,50.6%,53.2%,1.15,W (W15 Solarino)
2024,42,25,17,59.5%,55-39,58.5%,463-392,54.2%,2-3,40.0%,0,,,,,,,,,,,,F (W35 Koege)
2023,23,7,16,30.4%,21-32,39.6%,225-254,47.0%,0-0,-,1,37.5%,14.3%,0.0%,4.5%,52.2%,48.6%,40.6%,44.8%,32.6%,40.0%,0.59,SF (W25 Santa Margherita di Pula)
2022,33,20,13,60.6%,44-28,61.1%,360-307,54.0%,3-2,60.0%,0,,,,,,,,,,,,F (W15 Antalya)
2021,19,11,8,57.9%,25-17,59.5%,201-176,53.3%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
2020,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (W25 Grado)
2019,43,18,25,41.9%,45-57,44.1%,466-492,48.6%,4-11,26.7%,0,,,,,,,,,,,,SF (W60 Brescia)
2018,32,14,18,43.8%,35-42,45.5%,352-372,48.6%,4-5,44.4%,1,44.4%,20.0%,2.3%,2.3%,61.4%,48.1%,47.1%,47.7%,42.1%,44.2%,0.81,F (Santa Margherita Di Pula $25K)
2017,56,37,19,66.1%,80-46,63.5%,639-488,56.7%,5-3,62.5%,0,,,,,,,,,,,,W (3x)
2016,60,40,20,66.7%,89-51,63.6%,712-582,55.0%,10-2,83.3%,0,,,,,,,,,,,,F (3x)
2015,25,8,17,32.0%,24-35,40.7%,259-276,48.4%,2-6,25.0%,0,,,,,,,,,,,,QF (2x)
2014,39,20,19,51.3%,47-43,52.2%,412-373,52.5%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2013,16,4,12,25.0%,11-23,32.4%,124-167,42.6%,0-0,-,0,,,,,,,,,,,,R16 (4x)
2012,3,1,2,33.3%,3-4,42.9%,33-37,47.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (Todi 10K)
2011,2,1,1,50.0%,2-3,40.0%,21-24,46.7%,0-0,-,0,,,,,,,,,,,,R16 (Bagnatica 10K)
Career,436,232,204,53.2%,539-459,54.0%,4746-4318,52.4%,35-39,47.3%,44,63.0%,48.7%,3.1%,2.7%,59.7%,60.8%,47.3%,55.4%,49.6%,52.4%,1.11,
