Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,81,33,48,40.7%,85-105,44.7%,839-884,48.7%,9-6,60.0%,5,55.6%,27.1%,1.5%,4.5%,56.9%,59.2%,42.6%,52.1%,43.6%,47.2%,0.91
Clay,310,168,142,54.2%,389-321,54.8%,3406-3072,52.6%,23-29,44.2%,22,57.0%,47.5%,1.8%,2.0%,63.2%,56.5%,46.8%,52.9%,48.8%,50.8%,1.04
Grass,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,0,,,,,,,,,,,
Carpet,42,30,12,71.4%,63-29,68.5%,475-333,58.8%,3-3,50.0%,15,77.2%,60.3%,5.7%,3.4%,54.3%,71.2%,49.6%,61.3%,54.4%,57.8%,1.41
Finals,15,4,11,26.7%,15-24,38.5%,167-201,45.4%,3-3,50.0%,4,57.8%,37.0%,2.9%,3.6%,56.3%,60.3%,43.0%,52.8%,44.2%,48.7%,0.94
Semi-finals,34,15,19,44.1%,38-37,50.7%,361-346,51.1%,4-4,50.0%,5,76.5%,72.7%,6.8%,2.7%,55.0%,70.5%,48.0%,60.4%,59.3%,59.9%,1.50
Quarter-finals,56,34,22,60.7%,75-55,57.7%,625-556,52.9%,7-2,77.8%,5,70.9%,53.6%,4.1%,2.7%,62.2%,62.1%,55.5%,59.6%,51.6%,55.4%,1.28
vs Righties,273,136,137,49.8%,329-310,51.5%,2990-2856,51.1%,23-25,47.9%,16,57.9%,41.0%,2.1%,2.0%,60.8%,56.5%,46.2%,52.5%,46.2%,49.3%,0.97
vs Lefties,36,15,21,41.7%,35-44,44.3%,341-362,48.5%,0-2,0.0%,2,81.0%,50.0%,2.4%,0.8%,61.3%,67.1%,64.6%,66.1%,51.9%,58.8%,1.53
