Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Tatiana Pieri [ITA],3,3,50.0%,2,0,2,0.0%,2015,2023,0,,,,,,,,,,
5,Lina Gjorcheska [MKD],3,2,60.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
5,Georgia Brescia [ITA],2,3,40.0%,0,0,0,-,2014,2017,0,,,,,,,,,,
5,Anna Giulia Remondina [ITA],2,3,40.0%,0,0,0,-,2014,2017,0,,,,,,,,,,
4,Diana Marcinkevica [LAT],2,2,50.0%,3,1,2,33.3%,2016,2024,0,,,,,,,,,,
4,Gabriela Ce [BRA],1,3,25.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
4,Kathinka Von Deichmann [LIE],1,3,25.0%,0,0,0,-,2016,2023,0,,,,,,,,,,
4,Barbara Haas [AUT],1,3,25.0%,1,1,0,100.0%,2014,2019,0,,,,,,,,,,
4,Lucia Bronzetti [ITA],4,0,100.0%,1,1,0,100.0%,2015,2018,0,,,,,,,,,,
3,Julia Grabher [AUT],1,2,33.3%,0,0,0,-,2014,2025,1,0.75,3.9%,3.9%,70.6%,47.2%,33.3%,43.1%,42.4%,53.8%,20.0%
3,Tess Sugnaux [SUI],1,2,33.3%,1,0,1,0.0%,2012,2024,0,,,,,,,,,,
3,Jasmijn Gimbrere [NED],3,0,100.0%,1,1,0,100.0%,2021,2024,0,,,,,,,,,,
3,Anastasia Abbagnato [ITA],3,0,100.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
3,Pemra Ozgen [TUR],1,2,33.3%,0,0,0,-,2018,2024,0,,,,,,,,,,
3,Martina Colmegna [ITA],2,1,66.7%,0,0,0,-,2014,2024,0,,,,,,,,,,
