Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Roland Garros R128,L vs Waltert,42% (5/12),57% (4/7),1/2,0/0,59% (10/17),2/4,2/3,- (0/0),- (0/0)
2023 Indian Wells R64,L vs Kvitova,50% (4/8),50% (2/4),0/0,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2022 US Open R64,L vs Jabeur,50% (4/8),60% (3/5),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2022 San Jose R32,W vs Riske Amritraj,50% (7/14),36% (5/14),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Evansville IN QF,L vs Arakawa,82% (9/11),33% (2/6),1/1,0/0,56% (5/9),3/5,1/2,- (0/0),- (0/0)
2019 W15 Barletta F,W vs Simion,55% (6/11),55% (6/11),2/5,1/4,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Arcadia CA SF,W vs Subhash,43% (6/14),60% (6/10),2/4,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Arcadia CA R16,W vs Guillermo,57% (4/7),57% (8/14),2/2,1/1,29% (2/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Carson CA R16,W vs Hance,62% (8/13),36% (4/11),2/6,1/4,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,L vs Bronzetti,40% (2/5),0% (0/1),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Gati,58% (7/12),100% (5/5),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir QF,L vs Temin,61% (11/18),32% (6/19),1/5,0/3,67% (12/18),0/2,0/1,20% (1/5),50% (3/6)
2019 W15 Monastir R16,W vs Kung,78% (7/9),50% (5/10),2/4,1/2,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R32,W vs Romeo,70% (7/10),63% (5/8),2/4,1/1,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2019 W15 Monastir R16,L vs Gravouil,71% (10/14),29% (2/7),0/2,0/0,50% (2/4),4/6,1/2,50% (8/16),38% (6/16)
2019 W15 Monastir R32,W vs Sibille,56% (9/16),64% (7/11),2/4,1/1,38% (3/8),2/3,0/0,- (0/0),- (0/0)
2016 Charleston SC $10K R16,L vs Coopersmith,0% (0/1),67% (2/3),0/0,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2016 Charleston SC $10K R32,W vs Okuda,47% (7/15),83% (5/6),2/4,1/2,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2016 Targu Jiu $10K R32,L vs Cristian,40% (2/5),33% (1/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2023 (2 matches),,45.0%,54.5%,50.0%,-,58.1%,33.3%,50.0%,-,-
2022 (2 matches),,50.0%,42.1%,100.0%,100.0%,27.3%,33.3%,0.0%,-,-
2019 (12 matches),,61.4%,49.6%,43.9%,40.0%,52.4%,50.0%,33.3%,42.9%,40.9%
2016 (3 matches),,42.9%,66.7%,50.0%,50.0%,53.3%,20.0%,33.3%,-,-
Career (19 matches),,56.7%,50.3%,46.9%,43.5%,51.9%,40.6%,35.7%,42.9%,40.9%
