Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,0,3,0.0%,1-6,14.3%,20-38,34.5%,0-0,-,3,48.3%,20.7%,1.0%,5.9%,62.6%,61.4%,34.2%,51.2%,39.7%,45.4%,0.81,R32 (2x)
2025,3,0,3,0.0%,2-6,25.0%,34-43,44.2%,0-1,0.0%,3,56.8%,33.3%,0.8%,10.8%,57.9%,60.7%,39.4%,51.7%,43.7%,47.4%,0.91,R32 (2x)
2024,2,0,2,0.0%,1-4,20.0%,23-27,46.0%,0-2,0.0%,2,66.7%,29.2%,2.2%,3.3%,57.6%,65.1%,44.9%,56.5%,42.0%,49.2%,0.97,R32 (2x)
2023,12,5,7,41.7%,13-18,41.9%,133-161,45.2%,2-1,66.7%,12,52.1%,37.9%,2.6%,6.2%,56.7%,60.9%,37.1%,50.6%,43.8%,47.4%,0.89,QF (2x)
2022,5,2,3,40.0%,6-7,46.2%,63-66,48.8%,1-1,50.0%,5,60.9%,37.5%,2.9%,6.8%,47.3%,59.5%,50.2%,54.6%,44.7%,49.5%,0.99,R16 (San Jose)
Career,25,7,18,28.0%,23-41,35.9%,273-335,44.9%,3-5,37.5%,25,55.3%,34.9%,2.2%,6.6%,55.6%,61.1%,40.9%,52.1%,43.4%,47.8%,0.91,
