Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Roland Garros R128,L vs Waltert,1.10,0.85,57.3,2.3,4.1%,44.9%,0.0%,48.9%,40.9%,42.1%
2023 Indian Wells R64,L vs Kvitova,1.12,0.69,49.5,2.1,5.0%,47.5%,0.0%,47.2%,25.9%,40.9%
2022 US Open R64,L vs Jabeur,0.95,0.71,50.0,3.3,0.0%,41.9%,0.0%,50.0%,23.3%,58.6%
2022 San Jose R32,W vs Riske Amritraj,1.21,1.56,42.6,3.1,7.1%,67.9%,7.4%,55.6%,48.6%,50.0%
2019 W25 Evansville IN QF,L vs Arakawa,0.85,0.78,52.5,2.4,-,57.1%,-,65.8%,43.2%,26.8%
2019 W15 Barletta F,W vs Simion,1.13,1.89,33.8,2.0,-,60.9%,-,65.0%,71.4%,52.0%
2019 W15 Arcadia CA SF,W vs Subhash,1.09,1.25,55.2,2.0,-,61.1%,-,43.8%,55.6%,52.8%
2019 W15 Arcadia CA R16,W vs Guillermo,1.20,1.37,54.9,2.1,-,50.0%,-,44.4%,58.1%,62.1%
2019 W15 Carson CA R16,W vs Hance,1.11,1.45,44.8,2.4,-,59.4%,-,65.5%,57.6%,40.0%
2019 W15 Monastir R16,L vs Bronzetti,0.92,0.38,32.5,2.0,0.0%,61.9%,0.0%,23.8%,35.0%,11.1%
2019 W15 Monastir R32,W vs Gati,1.01,3.16,27.4,2.0,0.0%,81.8%,5.3%,68.4%,73.3%,80.0%
2019 W15 Monastir QF,L vs Temin,0.88,0.91,80.4,20.6,0.0%,51.6%,1.7%,60.3%,41.5%,50.8%
2019 W15 Monastir R16,W vs Kung,1.24,1.63,45.0,2.1,3.0%,57.6%,0.0%,61.3%,54.2%,52.4%
2019 W15 Monastir R32,W vs Romeo,1.07,1.42,55.0,2.7,0.0%,55.3%,0.0%,61.8%,65.5%,40.9%
2019 W15 Monastir R16,L vs Gravouil,0.88,0.91,77.4,3.3,2.1%,57.4%,0.0%,68.3%,45.1%,31.9%
2019 W15 Monastir R32,W vs Sibille,1.07,1.28,50.6,2.5,2.3%,54.5%,0.0%,58.5%,56.1%,47.2%
2016 Charleston SC $10K R16,L vs Coopersmith,1.05,0.57,35.6,2.5,3.8%,30.8%,3.8%,38.5%,27.3%,47.1%
2016 Charleston SC $10K R32,W vs Okuda,1.18,1.50,40.5,2.4,2.6%,61.5%,0.0%,54.1%,46.7%,61.5%
2016 Targu Jiu $10K R32,L vs Cristian,0.92,0.57,41.2,2.4,0.0%,41.7%,0.0%,42.9%,30.8%,41.7%
2023 (2 matches),,1.10,0.80,54.0,2.2,4.5%,46.1%,0.0%,48.1%,35.2%,41.7%
2022 (2 matches),,1.07,1.04,46.3,3.2,3.4%,54.2%,3.6%,52.7%,36.9%,54.1%
2019 (12 matches),,1.02,1.18,55.7,2.4,0.7%,57.7%,0.5%,58.3%,52.5%,44.6%
2016 (3 matches),,1.07,0.86,39.3,2.4,2.2%,47.2%,1.2%,46.4%,35.9%,50.7%
Career (19 matches),,1.04,1.06,52.5,2.5,1.6%,54.4%,0.8%,54.8%,46.9%,46.0%
