Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Mallorca 125 SF,L vs Sierra,10% (1/10),100% (1/1),0/4,50% (5/10),20% (1/5),1/1,0/1,0/0,0/0,0/0
2021 Strasbourg R32,L vs Andreescu,14% (1/7),0% (0/1),0/3,63% (5/8),0% (0/5),0/0,0/0,0/2,0/0,0/1
2019 W25 Calvi R16,W vs Georges,70% (7/10),86% (6/7),2/4,45% (5/11),20% (1/5),4/6,2/3,0/0,1/2,0/0
2019 W25 Calvi R32,W vs Cascino,80% (8/10),88% (7/8),2/4,56% (5/9),20% (1/5),2/5,0/0,1/1,0/0,0/0
2019 W25 Campinas R32,L vs Pedretti,20% (2/10),50% (1/2),0/3,33% (3/9),0% (0/3),0/1,0/1,0/0,0/0,0/0
2019 W25 Curitiba R32,L vs Paquet,43% (6/14),50% (3/6),0/2,60% (9/15),56% (5/9),1/3,1/1,1/3,0/0,0/1
2019 W15 Monastir F,L vs Lesniak,70% (7/10),43% (3/7),0/7,70% (7/10),0% (0/7),2/2,0/0,0/0,0/0,0/0
2019 W15 Monastir SF,W vs Temin,42% (5/12),100% (5/5),1/4,46% (6/13),33% (2/6),3/5,2/3,0/0,1/2,0/0
2019 W15 Monastir R16,W vs Remy,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),4/5,1/1,0/0,0/0,0/0
2019 W15 Monastir R32,W vs Hill,69% (11/16),82% (9/11),3/6,56% (9/16),22% (2/9),4/8,1/2,1/1,1/1,0/0
2019 W25 Plantation FL R32,W vs Burillo Escorihuela,60% (6/10),67% (4/6),0/2,40% (4/10),50% (2/4),2/4,2/3,0/0,1/1,0/0
2017 Hammamet $15K F,L vs Mendez,36% (4/11),75% (3/4),1/6,73% (8/11),13% (1/8),1/3,1/2,0/1,0/0,0/1
2017 Hammamet $15K SF,W vs Hofer,58% (7/12),86% (6/7),2/4,50% (6/12),33% (2/6),4/5,1/1,1/1,0/0,0/0
2017 Hammamet $15K QF,W vs Turati,75% (6/8),100% (6/6),2/2,63% (5/8),60% (3/5),3/5,1/1,0/0,1/1,0/0
2017 Hammamet $15K R16,W vs Panfilov,90% (9/10),89% (8/9),4/5,56% (5/9),0% (0/5),2/6,0/1,0/0,0/1,0/0
2013 Lleida 10K QF,L vs Cervera Vazquez,38% (3/8),33% (1/3),1/5,63% (5/8),0% (0/5),1/1,0/0,0/0,0/0,0/0
2013 Valladolid 10K F,W vs Rosatello,50% (6/12),100% (6/6),0/3,33% (4/12),25% (1/4),4/5,1/1,0/0,0/0,0/0
2013 Valladolid 10K R16,W vs Prats Millan,100% (7/7),100% (7/7),1/1,17% (1/6),0% (0/1),4/5,0/0,0/0,0/0,0/0
2013 Valladolid 10K R32,W vs Leweurs,42% (5/12),80% (4/5),0/1,33% (4/12),50% (2/4),3/3,1/1,0/1,0/0,0/0
2013 Girona 10K R32,L vs Sussarello,25% (2/8),50% (1/2),0/3,78% (7/9),29% (2/7),0/1,0/0,0/2,0/0,0/1
2025 (1 matches),,10.0%,100.0%,0.0%,50.0%,20.0%,100.0%,0.0%,-,-,-
2021 (1 matches),,14.3%,0.0%,0.0%,62.5%,0.0%,-,-,0.0%,-,0.0%
2019 (9 matches),,58.0%,75.9%,29.4%,49.5%,26.0%,56.4%,64.3%,60.0%,66.7%,0.0%
2017 (4 matches),,63.4%,88.5%,52.9%,60.0%,25.0%,52.6%,60.0%,50.0%,50.0%,0.0%
2013 (7 matches),,51.5%,85.7%,29.2%,53.7%,22.2%,64.0%,100.0%,20.0%,-,0.0%
Career (26 matches),,49.2%,81.4%,29.4%,55.1%,21.4%,57.1%,64.0%,47.6%,62.5%,28.6%
