Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R32,L vs Alcaraz,42% (5/12),50% (2/4),0/0,0/0,38% (5/13),1/4,0/1,- (0/0),- (0/0)
2025 Almaty F,L vs Medvedev,58% (11/19),60% (3/5),1/1,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2025 Almaty R32,W vs Tomic,53% (10/19),25% (2/8),2/3,1/2,100% (4/4),5/5,0/0,60% (6/10),50% (5/10)
2025 Mallorca F,L vs Griekspoor,79% (11/14),0% (0/4),0/0,0/0,75% (3/4),1/3,0/1,40% (2/5),20% (1/5)
2025 Mallorca SF,W vs Michelsen,69% (9/13),33% (3/9),2/3,1/1,80% (8/10),0/0,0/0,60% (3/5),80% (4/5)
2025 Queen's Club R16,L vs Fearnley,67% (8/12),25% (3/12),1/1,0/0,64% (7/11),2/4,2/3,- (0/0),- (0/0)
2025 Rome R32,W vs Rune,60% (15/25),23% (3/13),2/6,1/5,25% (1/4),0/1,0/0,67% (4/6),60% (3/5)
2025 Phoenix CH QF,L vs Bublik,50% (12/24),63% (5/8),1/1,0/0,33% (2/6),0/2,0/1,50% (3/6),20% (1/5)
2025 Buenos Aires R16,L vs Musetti,63% (5/8),0% (0/4),0/0,0/0,25% (1/4),2/4,1/2,- (0/0),- (0/0)
2025 Australian Open R32,L vs Tien,69% (9/13),23% (3/13),0/1,0/0,60% (9/15),6/9,1/2,64% (7/11),27% (3/11)
2024 US Open R128,L vs Korda,50% (6/12),14% (1/7),0/0,0/0,54% (7/13),0/3,0/1,20% (1/5),40% (2/5)
2024 Roland Garros R16,L vs Sinner,53% (8/15),67% (4/6),1/4,0/0,43% (6/14),3/6,0/1,- (0/0),- (0/0)
2024 Rome R64,L vs Djokovic,29% (2/7),29% (2/7),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2024 Madrid R128,L vs Shang,39% (12/31),15% (2/13),1/9,0/0,76% (13/17),10/12,5/6,67% (14/21),33% (7/21)
2024 Santiago SF,L vs Tabilo,75% (12/16),60% (3/5),1/1,0/0,67% (8/12),2/4,2/3,- (0/0),- (0/0)
2023 US Open R128,L vs Murray,69% (9/13),33% (1/3),0/2,0/0,80% (20/25),4/7,2/3,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Safiullin,45% (10/22),44% (4/9),0/0,0/0,60% (9/15),1/4,0/1,60% (3/5),17% (1/6)
2023 Wimbledon R128,W vs Gasquet,78% (14/18),43% (6/14),3/3,1/1,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2023 Halle R32,L vs Jarry,57% (8/14),0% (0/6),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2022 Paris R16,L vs Tsitsipas,75% (9/12),- (0/0),0/0,0/0,83% (5/6),0/2,0/1,20% (1/5),40% (2/5)
2026 (1 matches),,41.7%,50.0%,-,-,38.5%,25.0%,0.0%,-,-
2025 (9 matches),,61.2%,28.9%,56.3%,37.5%,59.7%,53.3%,40.0%,58.1%,41.5%
2024 (5 matches),,49.4%,31.6%,21.4%,-,56.9%,55.6%,58.3%,57.7%,34.6%
2023 (4 matches),,61.2%,34.4%,60.0%,100.0%,71.4%,38.5%,40.0%,60.0%,16.7%
2022 (6 matches),,60.5%,44.4%,71.4%,75.0%,66.0%,30.8%,40.0%,48.1%,37.9%
Career (203 matches),,61.7%,44.5%,54.5%,55.9%,57.3%,45.9%,44.0%,58.6%,43.8%
