Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Marrakech,Clay,R16,32,587,(3) Moutet vs (WC) Taha Baadi [CAN],,,,,,,,,
18-Mar-2026,Miami Masters,Hard,R32,33,2,(2) Jannik Sinner [ITA] d. (30) Moutet,6-1 6-4,0.46,1.8%,1.8%,81.8%,53.3%,60.0%,3/6,1:11
18-Mar-2026,Miami Masters,Hard,R64,33,48,(30) Moutet d. Tomas Machac [CZE],6-0 1-6 6-4,1.01,9.8%,2.4%,72.0%,67.8%,34.8%,3/6,1:48
10-Mar-2026,Phoenix CH,Hard,SF,33,69,(7) Marcos Giron [USA] d. (1) Moutet,4-6 6-3 6-4,0.90,0.0%,4.3%,68.8%,59.4%,37.9%,4/10,2:28
10-Mar-2026,Phoenix CH,Hard,QF,33,133,(1) Moutet d. (Alt) Nikoloz Basilashvili [GEO],7-6(5) 6-4,1.23,4.3%,4.3%,61.4%,69.8%,51.9%,2/5,1:42
10-Mar-2026,Phoenix CH,Hard,R16,33,102,(1) Moutet d. Quentin Halys [FRA],6-4 6-4,1.16,8.9%,3.6%,58.9%,75.8%,60.9%,2/3,1:24
04-Mar-2026,Indian Wells Masters,Hard,R64,33,72,Aleksandar Kovacevic [USA] d. (31) Moutet,6-1 6-4,0.80,7.5%,9.4%,67.9%,69.4%,23.5%,3/6,1:40
23-Feb-2026,Acapulco,Hard,R32,35,4,(1) Alexander Zverev [GER] d. Moutet,6-2 6-4,0.59,3.1%,1.6%,67.2%,58.1%,57.1%,4/7,1:31
16-Feb-2026,Delray Beach,Hard,R32,34,24,(5) Tommy Paul [USA] d. Moutet,4-6 6-3 6-4,0.72,3.6%,5.4%,64.9%,61.1%,51.3%,17/21,2:30
19-Jan-2026,Australian Open,Hard,R32,37,1,(1) Carlos Alcaraz [ESP] d. (32) Moutet,6-2 6-4 6-1,0.63,0.0%,5.4%,61.3%,52.6%,38.9%,5/13,2:05
19-Jan-2026,Australian Open,Hard,R64,37,174,(32) Moutet d. (Q) Michael Zheng [USA],3-6 6-1 6-3 2-0 RET,1.37,13.2%,6.6%,60.5%,71.7%,53.3%,4/7,2:02
19-Jan-2026,Australian Open,Hard,R128,37,98,(32) Moutet d. Tristan Schoolkate [AUS],6-4 7-6(1) 6-3,1.32,5.8%,3.8%,58.7%,73.8%,58.1%,6/8,2:37
18-Nov-2025,Davis Cup Finals QF: FRA vs BEL,Hard,RR,35,86,Raphael Collignon [BEL] d. Moutet,2-6 7-5 7-5,,,,,,,,
02-Nov-2025,Metz,Hard,R32,31,87,Aleksandar Vukic [AUS] d. (8) Moutet,3-6 7-6(6) 7-6(8),1.05,10.5%,4.4%,64.0%,82.2%,53.7%,3/3,2:42
27-Oct-2025,Paris Masters,Hard,R32,32,16,(13) Alexander Bublik [KAZ] d. Moutet,6-3 7-5,0.81,4.6%,0.0%,76.9%,66.0%,53.3%,8/10,1:36
27-Oct-2025,Paris Masters,Hard,R64,32,52,Moutet d. (LL) Reilly Opelka [USA],3-6 7-5 6-1,1.36,6.9%,6.9%,55.6%,75.0%,71.9%,0/1,2:07
