Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R32,L vs Alcaraz,4.1,4.3,3.8,44.1%,42.5%,26.3%,38.5%,59.4%,35.6%,3.0,3.0,-1.5,-2.6
2025 Almaty F,L vs Medvedev,5.7,6.6,4.8,48.9%,50.0%,54.8%,37.9%,50.6%,56.7%,3.5,2.6,-1.5,-1.9
2025 Almaty R32,W vs Tomic,4.8,4.3,5.3,53.9%,58.0%,45.5%,62.5%,50.5%,72.0%,20.0,19.8,1.0,3.4
2025 Mallorca F,L vs Griekspoor,3.0,3.1,2.8,51.3%,36.7%,55.6%,0.0%,53.6%,36.4%,5.5,10.6,4.0,10.3
2025 Mallorca SF,W vs Michelsen,3.6,3.5,3.7,55.9%,52.8%,45.5%,50.0%,51.6%,44.6%,6.5,11.0,5.0,12.2
2025 Queens Club R16,L vs Fearnley,3.7,3.6,3.7,48.9%,50.0%,29.4%,50.0%,50.7%,46.3%,-2.0,-3.2,-0.5,-1.0
2025 Rome R32,W vs Rune,4.5,4.4,4.5,54.5%,46.4%,41.2%,63.6%,56.6%,32.0%,15.5,7.5,2.5,2.1
2025 Phoenix CH QF,L vs Bublik,4.7,4.8,4.5,50.5%,46.3%,55.0%,52.0%,57.6%,49.4%,11.0,7.5,6.0,9.0
2025 Buenos Aires R16,L vs Musetti,5.1,4.9,5.3,42.2%,42.3%,26.3%,46.2%,64.1%,17.5%,-1.0,-0.8,-1.5,-2.4
2025 Australian Open R32,L vs Tien,4.7,4.5,5.0,48.5%,37.9%,46.9%,52.2%,57.8%,58.6%,1.0,0.5,3.0,4.2
2024 Roland Garros R16,L vs Sinner,4.9,5.0,4.8,43.3%,25.6%,58.6%,52.0%,63.7%,44.1%,12.0,5.9,-4.5,-6.6
2024 Rome R64,L vs Djokovic,5.0,5.0,5.0,44.4%,36.1%,44.4%,27.3%,67.3%,42.4%,-6.0,-5.0,-3.0,-8.3
2024 Madrid R128,L vs Shang,4.7,4.7,4.8,54.5%,40.2%,47.2%,46.7%,60.1%,42.3%,0.0,0.0,0.5,0.4
2024 Santiago SF,L vs Tabilo,4.2,4.6,3.8,46.5%,44.4%,47.6%,66.7%,71.6%,48.2%,-5.0,-3.0,-2.0,-5.3
2023 Halle R32,L vs Jarry,3.3,3.2,3.4,49.4%,38.2%,41.7%,66.7%,53.4%,89.5%,1.0,2.6,0.0,0.0
2022 Paris R16,L vs Tsitsipas,4.0,4.3,3.8,44.4%,37.9%,50.0%,60.0%,60.8%,30.3%,5.0,5.1,0.0,0.0
2022 Orleans CH R16,L vs Andreev,5.1,4.6,5.6,60.0%,38.1%,50.0%,46.7%,53.7%,39.6%,8.5,3.9,-4.5,-3.8
2022 US Open R16,L vs Ruud,4.4,4.8,4.1,45.7%,40.8%,48.0%,42.3%,49.9%,27.9%,4.0,2.2,-3.5,-2.4
2022 US Open R64,W vs Van De Zandschulp,3.8,4.7,2.8,45.6%,57.4%,72.7%,60.0%,63.7%,29.6%,7.0,4.3,6.0,8.1
2020 Roland Garros R128,L vs Giustino,6.3,6.7,6.0,51.9%,49.1%,55.7%,56.0%,54.7%,36.1%,26.5,4.5,-1.0,-0.3
Career (31 matches),,4.5,4.6,4.5,48.3%,46.0%,46.2%,51.0%,56.1%,38.4%,6.2,4.3,-0.5,-0.7
