Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,8,5,61.5%,17-15,53.1%,166-156,51.6%,1-4,20.0%,13,58.4%,45.6%,1.4%,2.9%,67.0%,55.3%,49.7%,53.5%,48.1%,50.8%,1.03
Clay,33,20,13,60.6%,43-32,57.3%,355-324,52.3%,3-2,60.0%,32,58.7%,47.6%,1.1%,3.6%,67.2%,57.5%,46.3%,53.8%,48.8%,51.3%,1.06
Finals,3,2,1,66.7%,4-3,57.1%,31-28,52.5%,0-0,-,3,60.9%,60.9%,1.4%,1.4%,70.2%,57.6%,47.6%,54.6%,53.6%,54.1%,1.18
Semi-finals,4,3,1,75.0%,6-3,66.7%,45-35,56.3%,0-0,-,4,55.6%,47.4%,1.4%,2.7%,71.8%,57.6%,43.5%,53.6%,50.4%,52.0%,1.09
Quarter-finals,8,4,4,50.0%,11-10,52.4%,102-93,52.3%,0-1,0.0%,8,54.2%,51.0%,1.1%,3.2%,65.7%,55.7%,43.4%,51.5%,50.8%,51.1%,1.05
vs Righties,30,16,14,53.3%,35-35,50.0%,330-334,49.7%,2-5,28.6%,30,57.7%,42.3%,1.3%,2.8%,67.0%,55.4%,48.9%,53.2%,46.5%,49.9%,0.99
vs Lefties,8,4,4,50.0%,9-11,45.0%,93-100,48.2%,1-1,50.0%,7,52.3%,47.7%,0.7%,4.3%,67.0%,56.1%,44.0%,52.1%,48.5%,50.3%,1.01
