Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,5,1,4,20.0%,5-8,38.5%,57-66,46.3%,0-0,-,3,42.9%,40.0%,0.5%,6.7%,60.6%,49.2%,41.5%,46.2%,45.3%,45.7%,0.84,
2023,5,1,4,20.0%,3-8,27.3%,44-61,41.9%,0-0,-,3,57.6%,32.4%,1.4%,4.7%,64.5%,56.6%,49.3%,54.0%,43.7%,48.8%,0.95,R16 (Monastir)
2022,5,3,2,60.0%,7-4,63.6%,56-51,52.3%,1-0,100.0%,4,65.1%,37.2%,1.5%,5.9%,71.0%,63.2%,38.0%,55.9%,45.3%,50.5%,1.03,
2021,8,1,7,12.5%,4-14,22.2%,68-103,39.8%,1-1,50.0%,8,44.6%,34.9%,0.7%,2.7%,69.1%,50.5%,45.3%,48.9%,42.9%,45.9%,0.84,R16 (Palermo)
2020,5,0,5,0.0%,1-10,9.1%,31-64,32.6%,0-1,0.0%,5,40.4%,25.5%,1.0%,4.5%,58.0%,50.0%,41.7%,46.5%,40.0%,43.3%,0.75,R32 (3x)
2019,8,4,4,50.0%,8-9,47.1%,73-81,47.4%,1-1,50.0%,8,56.3%,39.5%,1.9%,3.5%,64.0%,57.8%,44.2%,52.9%,45.8%,49.5%,0.97,SF (Tashkent)
2018,3,2,1,66.7%,4-3,57.1%,29-32,47.5%,0-0,-,3,43.3%,51.6%,0.5%,6.9%,53.2%,59.3%,35.8%,48.3%,49.7%,49.0%,0.96,QF (Rabat)
2017,2,0,2,0.0%,2-4,33.3%,20-31,39.2%,0-0,-,2,50.0%,28.0%,0.6%,5.6%,58.8%,58.5%,39.4%,50.6%,41.0%,45.8%,0.83,R32 (2x)
Career,41,12,29,29.3%,34-60,36.2%,378-489,43.6%,3-3,50.0%,36,50.1%,36.1%,1.1%,4.5%,63.7%,55.1%,42.5%,50.5%,44.1%,47.3%,0.89,
