Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2020 Roland Garros R128,L vs Bertens,0.0%,-,19.9%,66.7%,3.3%,2.6%,0.0%,6.8%,14.3%,2.3%,40.0%,-93,-88
2019 ITF Szekesfehervar QF,W vs Juvan,0.0%,-,8.4%,77.8%,4.7%,6.5%,0.0%,12.9%,21.1%,1.5%,50.0%,-35,-54
2019 Tashkent SF,L vs Cirstea,0.0%,-,2.8%,33.3%,5.9%,17.6%,0.0%,8.3%,20.0%,2.1%,0.0%,34,3
2019 Guangzhou R16,L vs Kenin,0.0%,-,5.7%,50.0%,4.9%,14.3%,0.0%,5.5%,25.0%,0.7%,100.0%,-6,-1
2018 ITF Budapest F,L vs Swiatek,0.0%,-,9.9%,81.8%,11.4%,0.0%,100.0%,25.5%,66.7%,3.5%,20.0%,31,17
2017 Seoul R32,L vs Haddad Maia,0.0%,-,1.2%,100.0%,9.5%,20.0%,3.2%,6.4%,14.3%,0.0%,-,-54,-44
2017 ITF Santa Margherita Di Pula F,W vs Paquet,0.0%,-,3.4%,50.0%,9.4%,8.3%,0.0%,9.8%,40.0%,0.4%,0.0%,-74,-55
Career (7 matches),,0.0%,-,7.5%,67.7%,6.2%,8.7%,6.3%,9.6%,25.3%,1.5%,32.0%,-42,-41
