Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Roland Garros R128,L vs Sakkari,33% (3/9),67% (2/3),1/4,88% (7/8),29% (2/7),0/2,0/0,1/2,0/0,1/1
2020 Roland Garros R128,L vs Bertens,55% (6/11),83% (5/6),3/8,91% (10/11),20% (2/10),1/4,0/1,0/0,0/0,0/0
2020 US Open R128,L vs Rybakina,0% (0/8),- (0/0),0/4,86% (6/7),33% (2/6),0/0,0/0,1/1,0/0,0/0
2019 W100 Szekesfehervar QF,W vs Juvan,56% (5/9),100% (5/5),0/1,25% (2/8),50% (1/2),3/3,0/0,0/0,0/0,0/0
2019 Tashkent SF,L vs Cirstea,25% (2/8),100% (2/2),1/5,86% (6/7),0% (0/6),0/2,0/0,0/1,0/0,0/0
2019 Guangzhou R16,L vs Kenin,33% (3/9),67% (2/3),0/5,67% (6/9),17% (1/6),1/2,0/0,0/0,0/0,0/0
2019 W100 Contrexeville SF,W vs Voegele,64% (9/14),89% (8/9),3/5,64% (9/14),33% (3/9),5/7,1/1,0/1,1/1,0/0
2019 W100 Contrexeville R32,W vs Danilina,54% (7/13),57% (4/7),1/2,40% (6/15),33% (2/6),2/3,1/2,1/2,1/1,0/0
2019 W25 Biella SF,W vs Bronzetti,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 W80 Cagnes Sur Mer R32,L vs Korpatsch,43% (3/7),67% (2/3),1/5,100% (7/7),0% (0/7),0/2,0/0,0/2,0/0,0/1
2019 W60 Wiesbaden F,L vs Krejcikova,36% (4/11),50% (2/4),1/3,45% (5/11),40% (2/5),0/2,0/0,1/1,0/0,0/0
2019 W60 Wiesbaden SF,W vs Seguel,60% (6/10),100% (6/6),2/3,40% (4/10),25% (1/4),3/4,0/0,0/0,0/0,0/0
2019 W60 Wiesbaden QF,W vs Rus,40% (4/10),100% (4/4),2/3,55% (6/11),50% (3/6),3/4,1/1,3/3,0/0,0/0
2019 W60 Wiesbaden R16,W vs Grammatikopoulou,50% (7/14),71% (5/7),2/3,43% (6/14),50% (3/6),3/3,0/1,0/0,0/0,0/0
2019 W60 Wiesbaden R32,W vs Tauson,77% (10/13),90% (9/10),5/7,69% (9/13),11% (1/9),3/9,2/2,0/1,1/1,0/0
2019 Lugano R32,L vs Swiatek,14% (1/7),100% (1/1),0/4,75% (6/8),0% (0/6),0/1,0/0,1/3,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,L vs Bronzetti,30% (3/10),33% (1/3),0/1,40% (4/10),25% (1/4),0/1,0/0,0/2,0/0,0/1
2019 Guadalajara R32,L vs Kudermetova,31% (5/16),60% (3/5),0/4,44% (7/16),43% (3/7),2/2,0/0,0/0,0/0,0/0
2019 W25 Irapuato R32,L vs Stefani,33% (3/9),100% (3/3),1/5,100% (7/7),14% (1/7),0/2,0/0,0/1,0/0,0/0
2019 W25 Trnava QF,L vs Shinikova,50% (7/14),43% (3/7),1/5,53% (8/15),25% (2/8),2/3,1/1,1/2,0/0,0/0
2021 (1 matches),,33.3%,66.7%,25.0%,87.5%,28.6%,0.0%,-,50.0%,-,100.0%
2020 (2 matches),,31.6%,83.3%,25.0%,88.9%,25.0%,25.0%,0.0%,100.0%,-,-
2019 (22 matches),,46.2%,75.0%,31.2%,50.4%,24.4%,60.0%,81.3%,45.5%,85.7%,25.0%
2018 (6 matches),,47.7%,77.4%,42.9%,59.4%,18.4%,68.4%,50.0%,40.0%,0.0%,50.0%
2017 (28 matches),,55.5%,75.9%,38.5%,49.0%,20.1%,60.9%,65.7%,41.7%,73.3%,30.0%
Career (86 matches),,51.1%,80.0%,40.2%,53.7%,21.2%,59.7%,67.5%,44.7%,71.4%,37.0%
