Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Roland Garros R128,L vs Sakkari,9,16,0.6,7.6%,13.6%,9,16,0.6,8.4%,15.0%,,,0.5,11.0%,21.2%
2020 Roland Garros R128,L vs Bertens,18,31,0.6,11.9%,20.5%,18,31,0.6,12.4%,21.4%,,,0.8,15.9%,20.5%
2020 US Open R128,L vs Rybakina,7,21,0.3,6.7%,20.0%,6,16,0.4,6.5%,17.2%,3.2%,3.2%,1.0,20.0%,20.0%
2019 W100 Szekesfehervar QF,W vs Juvan,16,24,0.7,15.0%,22.4%,16,23,0.7,15.2%,21.9%,4.8%,10.5%,0.4,13.1%,34.6%
2019 Tashkent SF,L vs Cirstea,6,29,0.2,5.6%,26.9%,6,27,0.2,5.8%,26.2%,2.9%,2.9%,0.8,14.8%,17.6%
2019 Guangzhou R16,L vs Kenin,8,19,0.4,7.6%,18.1%,6,17,0.4,6.3%,17.7%,4.2%,2.1%,0.8,16.2%,20.0%
2018 Budapest $60K F,L vs Swiatek,15,17,0.9,13.5%,15.3%,13,16,0.8,12.9%,15.8%,4.0%,8.9%,2.5,28.8%,11.7%
2017 Seoul R32,L vs Haddad Maia,13,33,0.4,7.7%,19.5%,13,26,0.5,8.6%,17.1%,5.3%,2.6%,0.3,8.9%,27.8%
2017 Santa Margherita Di Pula $25K F,W vs Paquet,16,17,0.9,13.4%,14.3%,16,13,1.2,15.0%,12.1%,6.5%,8.4%,0.3,9.2%,32.8%
Career (9 matches),,108,207,0.5,9.9%,18.9%,103,185,0.6,10.2%,18.3%,3.4%,4.1%,0.6,14.9%,23.1%
