Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1975 Australian Open F,W vs Connors,32.6%,52.6%,54.9%,42.2%,43.4%,67.5%,63.8%,59.0%,68.4%,33.3%,50.0%,18.6%,34.9%,42.9%,58
1973 US Open F,W vs Kodes,23.1%,33.7%,57.1%,25.6%,56.3%,68.8%,42.9%,64.4%,75.0%,30.0%,0.0%,30.0%,65.0%,71.4%,59
1971 Wimbledon F,W vs Smith,38.5%,56.8%,52.3%,48.5%,48.9%,71.6%,66.7%,65.7%,38.5%,59.2%,50.0%,25.5%,38.2%,36.6%,47
1970 Wimbledon F,W vs Rosewall,21.5%,38.0%,56.4%,30.2%,25.6%,40.7%,57.8%,41.5%,24.4%,73.2%,75.0%,18.5%,38.5%,54.7%,65
1969 Wimbledon F,L vs Laver,29.5%,41.7%,43.9%,35.6%,41.5%,56.9%,52.6%,53.8%,68.8%,21.2%,16.7%,21.4%,32.1%,36.4%,85
Career (5 matches),,29.2%,45.1%,52.7%,36.9%,41.2%,60.2%,59.1%,56.0%,50.0%,46.3%,48.0%,21.8%,38.5%,45.5%,90
