Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1975 Australian Open F,W vs Connors,71.4%,49.0%,15.0%,3/18,1.68,18.3%,69.7%,52.2%,10.1%,1.56,27.7%,77.5%,41.9%,27.5%,1.83,5.7%
1973 US Open F,W vs Kodes,44.0%,54.9%,5.2%,5/1,1.48,50.0%,74.1%,50.0%,9.3%,1.29,42.9%,91.7%,72.7%,8.3%,1.68,57.1%
1971 Wimbledon F,W vs Smith,66.0%,47.5%,10.7%,7/9,1.52,29.1%,72.1%,46.7%,2.9%,1.48,51.1%,61.5%,50.0%,33.3%,1.57,4.9%
1970 Wimbledon F,W vs Rosewall,71.3%,46.1%,9.8%,3/11,1.14,62.9%,73.9%,40.0%,5.7%,100.0%,61.9%,84.1%,56.8%,20.5%,1.30,64.2%
1969 Wimbledon F,L vs Laver,75.8%,42.3%,10.2%,4/9,1.54,41.5%,72.9%,35.3%,5.7%,1.47,60.5%,92.0%,50.0%,18.0%,1.59,25.0%
Career (5 matches),,66.3%,47.2%,10.3%,31.4%,1.54,40.9%,72.3%,45.0%,6.5%,1.45,50.2%,80.5%,51.7%,23.2%,1.63,30.5%
