Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
1979,226,,,,,,,,,,,,,
1978,24,,39,1846,37,1762,52,1752,11,1855,,,,
1976,21,,37,1847,33,1772,45,1769,15,1857,,,,
1975,20,,23,1917,25,1836,37,1808,7,1940,,,,
1974,2,,4,2120,2,2062,8,1961,5,2007,,,,
1973,2,,6,2016,10,1857,9,1905,6,1953,,,,
