Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1981,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Las Vegas)
1980,2,0,2,0.0%,0-3,0.0%,8-18,30.8%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
1979,7,4,3,57.1%,8-7,53.3%,66-67,49.6%,0-0,-,0,,,,,,,,,,,,QF (Sydney Indoor)
1978,55,30,25,54.5%,52-54,49.1%,491-478,50.7%,8-7,53.3%,0,,,,,,,,,,,,F (3x)
1977,13,6,7,46.2%,16-14,53.3%,153-147,51.0%,3-2,60.0%,0,,,,,,,,,,,,SF (2x)
1976,49,25,24,51.0%,57-53,51.8%,550-526,51.1%,7-10,41.2%,0,,,,,,,,,,,,F (2x)
1975,36,25,11,69.4%,57-25,69.5%,420-325,56.4%,7-4,63.6%,0,,,,,,,,,,,,F (2x)
1974,107,93,14,86.9%,187-47,79.9%,1323-867,60.4%,28-11,71.8%,0,,,,,,,,,,,,W (11x)
1973,88,64,24,72.7%,136-63,68.3%,1071-800,57.2%,22-14,61.1%,0,,,,,,,,,,,,W (4x)
1972,95,73,22,76.8%,145-48,75.1%,1053-729,59.1%,21-13,61.8%,0,,,,,,,,,,,,W (8x)
1971,83,63,20,75.9%,132-57,69.8%,1004-779,56.3%,19-10,65.5%,0,,,,,,,,,,,,W (6x)
1970,90,65,25,72.2%,155-77,66.8%,1357-1084,55.6%,4-4,50.0%,0,,,,,,,,,,,,W (4x)
1969,90,64,26,71.1%,184-97,65.5%,1620-1318,55.1%,0-0,-,0,,,,,,,,,,,,W (2x)
1968,107,70,37,65.4%,157-92,63.1%,3172-2899,52.2%,0-1,0.0%,0,,,,,,,,,,,,W (8x)
1967,126,107,19,84.9%,264-82,76.3%,2064-1430,59.1%,1-0,100.0%,0,,,,,,,,,,,,W (12x)
1966,125,97,28,77.6%,250-97,72.0%,2053-1499,57.8%,0-0,-,0,,,,,,,,,,,,W (4x)
1965,82,65,17,79.3%,169-79,68.1%,1401-1081,56.4%,0-0,-,0,,,,,,,,,,,,W (6x)
1964,65,49,16,75.4%,130-55,70.3%,1069-794,57.4%,0-0,-,0,,,,,,,,,,,,W (4x)
1963,76,54,22,71.1%,142-77,64.8%,1253-977,56.2%,0-0,-,0,,,,,,,,,,,,W (5x)
1962,60,38,22,63.3%,99-71,58.2%,894-812,52.4%,0-0,-,0,,,,,,,,,,,,W (Young)
1961,50,28,22,56.0%,70-59,54.3%,670-614,52.2%,0-0,-,0,,,,,,,,,,,,
1960,7,3,4,42.9%,9-13,40.9%,98-110,47.1%,0-0,-,0,,,,,,,,,,,,QF (Canterbury)
Career,1414,1023,391,72.3%,2419-1172,67.4%,21795-17366,55.7%,120-77,60.9%,0,,,,,,,,,,,,
