Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Jan-1978,Richmond WCT,Carpet,F,,4,(2) Vitas Gerulaitis [USA] d. Newcombe,6-3 6-4,,,,,,,,
23-Jan-1976,Brisbane Pacific Land,,F,20,6,Ken Rosewall [AUS] d. Newcombe,7-6 6-2,,,,,,,,
26-Dec-1975,Australian Open,Grass,F,20,212,Mark Edmondson [AUS] d. (2) Newcombe,6-7 6-3 7-6 6-1,,,,,,,,
30-Nov-1975,Osaka,Carpet,F,4,2,Ken Rosewall [AUS] d. Newcombe,7-5 4-6 6-1,,,,,,,,
26-Dec-1974,Australian Open,Grass,F,2,1,Newcombe d. Jimmy Connors [USA],7-5 3-6 6-4 7-6,,,,,,,,
07-Oct-1974,Tokyo 2,Hard,F,2,5,Newcombe d. Ken Rosewall [AUS],3-6 6-2 6-3,,,,,,,,
18-Mar-1974,Tuscon,Hard,F,2,6,(1) Newcombe d. (4) Arthur Ashe [USA],6-3 7-6,,,,,,,,
25-Feb-1974,Carlsbad WCT,Hard,F,2,7,Newcombe d. (5) Stan Smith [USA],6-2 4-6 6-4,,,,,,,,
18-Feb-1974,Hempstead WCT,Hard,F,2,5,(5) Stan Smith [USA] d. (1) Newcombe,6-4 3-6 6-3,,,,,,,,
24-Sep-1973,Chicago 2,Carpet,F,2,6,Tom Okker [NED] d. Newcombe,3-6 7-6 6-3,,,,,,,,
29-Aug-1973,US Open,Grass,F,7,11,(10) Newcombe d. (6) Jan Kodes [CZE],6-4 1-6 4-6 6-2 6-3,,,,,,,,
26-Dec-1972,Australian Open,Grass,F,,,(2) Newcombe d. (12) Onny Parun [NZL],6-3 6-7 7-5 6-1,,,,,,,,
10-Aug-1971,Toronto,Clay,F,,,(1) Newcombe d. (2) Tom Okker [NED],7-6 3-6 6-2 7-6,,,,,,,,
21-Jun-1971,Wimbledon,Grass,F,,,(2) Newcombe d. (4) Stan Smith [USA],6-3 5-7 2-6 6-4 6-4,,,,,,,,
22-Jun-1970,Wimbledon,Grass,F,,,(2) Newcombe d. (5) Ken Rosewall [AUS],5-7 6-3 6-3 3-6 6-1,,,,,,,,
23-Jun-1969,Wimbledon,Grass,F,,,(1) Rod Laver [AUS] d. (6) Newcombe,6-4 5-7 6-4 6-4,,,,,,,,
21-May-1969,Rome,Clay,F,,,(2) Newcombe d. (1) Tony Roche [AUS],6-3 4-6 6-2 5-7 6-3,,,,,,,,
30-Aug-1967,US Open,Grass,F,,,Newcombe d. Clark Graebner [USA],6-4 6-4 8-6,,,,,,,,
26-Jun-1967,Wimbledon,Grass,F,,,Newcombe d. Wilhelm Bungert [GER],6-3 6-1 6-1,,,,,,,,
01-Aug-1966,US Open,Grass,F,,,Fred Stolle [AUS] d. Newcombe,4-6 12-10 6-3 6-4,,,,,,,,
