Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Grass,57,44,13,77.2%,21,13,8,61.9%,1960,1975,W,0,,,,,,,,,,
Roland Garros,10,Clay,27,17,10,63.0%,1,0,1,0.0%,1961,1976,QF,0,,,,,,,,,,
Wimbledon,14,Grass,56,45,11,80.4%,0,0,0,-,1961,1978,W,0,,,,,,,,,,
US Open,11,Grass,54,45,9,83.3%,20,11,9,55.0%,1963,1974,W,0,,,,,,,,,,
Davis Cup,6,,24,17,7,70.8%,0,0,0,-,1963,1976,,0,,,,,,,,,,
Queen's Club,12,Grass,40,29,11,72.5%,0,0,0,-,1961,1978,W,0,,,,,,,,,,
Sydney,10,Grass,35,25,10,71.4%,3,1,2,33.3%,1961,1973,W,0,,,,,,,,,,
Melbourne,9,Clay,35,27,8,77.1%,1,1,0,100.0%,1960,1974,W,0,,,,,,,,,,
Rome,8,Clay,22,15,7,68.2%,4,1,3,25.0%,1962,1978,W,0,,,,,,,,,,
Hamburg,8,Clay,21,14,7,66.7%,3,3,0,100.0%,1962,1978,W,0,,,,,,,,,,
Sydney Indoor,8,Hard,21,14,7,66.7%,5,2,3,40.0%,1973,1980,W,0,,,,,,,,,,
