Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,15,11,4,73.3%,25-10,71.4%,194-159,55.0%,3-3,50.0%,0,,,,,,,,,,,,F (Tunis)
2006,3,2,1,66.7%,4-2,66.7%,30-25,54.5%,1-0,100.0%,0,,,,,,,,,,,,QF (Prague)
2005,2,1,1,50.0%,3-3,50.0%,37-34,52.1%,2-2,50.0%,0,,,,,,,,,,,,R16 (Dnepropetrovsk)
2004,10,10,0,100.0%,18-0,100.0%,109-43,71.7%,0-0,-,0,,,,,,,,,,,,W (2x)
2003,7,5,2,71.4%,11-6,64.7%,92-78,54.1%,2-2,50.0%,0,,,,,,,,,,,,SF (Dnepropetrovsk)
1998,14,7,7,50.0%,15-12,55.6%,126-118,51.6%,2-7,22.2%,0,,,,,,,,,,,,F (Magdeburg)
1997,16,9,7,56.3%,16-11,59.3%,127-112,53.1%,5-5,50.0%,0,,,,,,,,,,,,F (Ljubljana)
1996,43,24,19,55.8%,48-35,57.8%,395-352,52.9%,8-8,50.0%,0,,,,,,,,,,,,W (Montauban)
1995,11,5,6,45.5%,12-8,60.0%,88-79,52.7%,1-5,16.7%,0,,,,,,,,,,,,F (Scheveningen)
1994,4,2,2,50.0%,4-5,44.4%,41-36,53.2%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
1992,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,0,,,,,,,,,,,,R32 (2x)
1991,2,1,1,50.0%,2-1,66.7%,17-13,56.7%,1-1,50.0%,0,,,,,,,,,,,,R16 (Bucharest)
Career,129,77,52,59.7%,158-97,62.0%,1269-1074,54.2%,26-33,44.1%,0,,,,,,,,,,,,
