Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,6,0,6,0.0%,3-14,17.6%,60-95,38.7%,0-2,0.0%,6,65.4%,12.7%,4.0%,4.2%,61.7%,63.3%,45.0%,56.3%,31.8%,44.6%,0.73,R32 (Bucharest)
2008,4,0,4,0.0%,2-9,18.2%,51-68,42.9%,1-3,25.0%,2,79.2%,3.8%,3.0%,0.6%,72.0%,62.8%,57.4%,61.3%,25.0%,44.3%,0.65,
2007,29,13,16,44.8%,41-42,49.4%,383-401,48.9%,3-5,37.5%,25,74.9%,22.6%,6.5%,2.7%,64.7%,70.2%,45.3%,61.4%,37.2%,49.4%,0.96,F (Umag)
2006,37,16,21,43.2%,43-49,46.7%,440-473,48.2%,10-8,55.6%,33,73.6%,19.4%,4.5%,2.3%,63.7%,66.0%,50.3%,60.3%,36.7%,48.4%,0.92,F (Poertschach)
2005,48,22,26,45.8%,58-69,45.7%,611-664,47.9%,15-14,51.7%,44,75.9%,18.9%,9.0%,2.2%,64.6%,69.9%,46.4%,61.6%,35.9%,48.9%,0.94,F (Munich)
2004,59,34,25,57.6%,89-67,57.1%,813-753,51.9%,20-12,62.5%,53,81.7%,21.4%,6.7%,2.1%,64.3%,71.1%,52.2%,64.4%,37.2%,50.8%,1.04,SF (Houston)
2003,19,8,11,42.1%,18-26,40.9%,218-239,47.7%,6-6,50.0%,17,79.3%,16.0%,6.6%,3.1%,61.3%,70.4%,50.6%,62.7%,33.1%,48.3%,0.89,F (Paris Masters)
2002,67,41,26,61.2%,101-71,58.7%,887-761,53.8%,14-17,45.2%,63,78.8%,27.6%,6.2%,2.5%,64.5%,69.5%,51.5%,63.1%,40.6%,51.5%,1.10,SF (2x)
2001,62,33,29,53.2%,84-72,53.8%,800-734,52.2%,14-18,43.8%,59,76.2%,29.6%,6.2%,2.7%,64.9%,69.3%,49.6%,62.3%,40.7%,51.4%,1.08,W (Canada Masters)
2000,64,37,27,57.8%,94-70,57.3%,852-763,52.8%,13-17,43.3%,58,77.0%,28.1%,6.7%,3.3%,64.8%,67.7%,52.5%,62.4%,39.6%,50.9%,1.05,W (St. Poelten)
1999,55,30,25,54.5%,72-66,52.2%,664-644,50.8%,9-10,47.4%,51,75.4%,25.7%,4.9%,2.6%,68.9%,67.8%,48.5%,61.8%,39.2%,50.4%,1.03,F (2x)
1998,46,24,22,52.2%,59-51,53.6%,537-507,51.4%,9-3,75.0%,43,77.1%,24.4%,7.1%,2.9%,63.1%,69.9%,48.8%,62.1%,39.2%,50.6%,1.03,W (Tokyo)
1997,28,10,18,35.7%,32-46,41.0%,340-380,47.2%,4-3,57.1%,24,70.2%,22.5%,4.3%,3.3%,62.5%,67.7%,45.3%,59.3%,37.0%,48.2%,0.91,SF (Chennai)
1996,10,6,4,60.0%,18-9,66.7%,131-103,56.0%,0-0,-,5,79.2%,29.6%,1.6%,2.5%,61.6%,69.9%,55.7%,64.5%,40.9%,51.7%,1.15,SF (Bucharest)
1995,5,2,3,40.0%,4-6,40.0%,46-50,47.9%,0-1,0.0%,5,72.9%,22.0%,4.9%,3.3%,62.6%,67.5%,48.2%,60.3%,36.0%,48.1%,0.91,R16 (Stockholm)
1994,4,2,2,50.0%,5-7,41.7%,56-62,47.5%,0-1,0.0%,2,76.9%,15.4%,4.6%,2.3%,66.7%,65.5%,51.7%,60.9%,31.8%,47.1%,0.81,R16 (Bucharest)
1992,2,0,2,0.0%,0-5,0.0%,15-31,32.6%,0-0,-,1,66.7%,0.0%,2.9%,2.9%,57.1%,67.5%,40.0%,55.7%,29.0%,43.2%,0.66,R32 (Seoul)
1991,2,2,0,100.0%,5-0,100.0%,31-15,67.4%,1-0,100.0%,0,,,,,,,,,,,,
Career,547,280,267,51.2%,728-679,51.7%,6935-6743,50.7%,119-120,49.8%,491,76.7%,24.0%,6.2%,2.7%,64.6%,68.9%,49.6%,62.1%,38.3%,50.1%,1.01,
