Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2013 Linz Q1,L vs Giorgi,0.98,0.67,45.4,2.0,0.0%,46.7%,0.0%,35.7%,32.3%,48.3%
2013 Prague 10K SF,L vs Zalabska,0.98,0.93,77.2,2.6,0.0%,44.4%,1.9%,44.2%,52.0%,53.3%
2013 Prague 10K R32,W vs Pochabova,1.21,1.18,67.8,2.2,1.9%,52.8%,0.0%,52.1%,48.1%,44.4%
2013 Budapest R32,L vs Bukta,1.00,0.92,96.4,5.7,0.0%,48.4%,1.7%,43.3%,52.7%,47.1%
2013 Roland Garros R128,L vs Beck,0.85,0.50,33.1,2.1,-,46.4%,-,46.2%,32.0%,30.4%
2013 Roland Garros Q3,W vs Gavrilova,1.06,1.28,54.0,3.7,-,56.3%,-,55.6%,61.5%,44.4%
2013 Stuttgart Q2,L vs Peer,0.95,0.87,65.7,4.7,3.6%,43.6%,0.0%,59.6%,46.4%,42.6%
2013 Stuttgart Q1,W vs Mrdeza,1.21,1.29,53.4,49.6,0.0%,59.2%,2.1%,46.8%,46.3%,54.3%
2013 Croissy Beaubourg 50K F,L vs Keothavong,0.89,0.80,58.9,2.3,0.0%,47.6%,0.0%,52.6%,41.0%,48.6%
2013 Croissy Beaubourg 50K SF,W vs Foretz Gacon,1.04,1.16,72.3,2.5,2.0%,60.8%,0.0%,60.9%,40.0%,48.2%
2013 Croissy Beaubourg 50K QF,W vs Zanevska,1.03,1.08,67.9,3.3,2.5%,57.5%,0.0%,40.0%,54.0%,53.1%
2013 Croissy Beaubourg 50K R16,W vs Buyukakcay,1.00,1.41,47.3,4.0,-,65.8%,-,60.6%,50.0%,52.9%
2013 Grenoble 25K F,W vs Zanevska,1.12,1.26,63.2,2.4,1.9%,52.8%,0.0%,50.0%,56.3%,53.5%
2013 Grenoble 25K QF,W vs Pliskova,1.19,1.71,48.0,3.1,-,75.0%,-,69.2%,39.3%,40.7%
2013 Grenoble 25K R16,W vs Marcinkevica,1.00,1.10,114.1,8.1,1.6%,46.8%,0.0%,46.6%,50.8%,67.3%
2013 Grenoble 25K R32,W vs Kayser,0.97,1.35,54.4,2.6,0.0%,57.6%,0.0%,56.3%,58.6%,62.1%
2012 Zawada 25K R32,W vs Smitkova,1.10,2.04,33.3,2.0,-,69.6%,-,65.2%,67.9%,52.0%
2012 Prague 25K R16,W vs Guisard,1.05,1.10,99.9,10.1,-,49.1%,-,51.0%,51.6%,53.3%
2012 Prague 25K R32,W vs Ondraskova,1.29,1.57,42.4,3.0,-,59.4%,-,53.1%,42.3%,64.0%
2012 Bad Saulgau 25K SF,L vs Jugic Salkic,0.94,0.82,65.1,8.2,-,60.0%,-,44.1%,38.9%,44.0%
2013 (16 matches),,1.03,1.06,67.9,3.1,1.2%,53.0%,0.5%,50.8%,48.3%,50.2%
2012 (7 matches),,1.12,1.17,69.9,3.7,-,55.4%,-,52.2%,47.1%,49.5%
2011 (5 matches),,1.04,0.91,52.2,2.6,-,53.5%,-,52.3%,41.8%,40.0%
Career (28 matches),,1.06,1.06,66.1,3.1,1.2%,53.6%,0.5%,51.3%,47.0%,48.5%
