Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Roland Garros R64,L vs Schwartzman,1.00,0.66,34.7,2.0,7.3%,41.5%,5.4%,40.5%,55.0%,23.1%
2020 Roland Garros R128,W vs Moutet,1.25,1.06,93.0,38.9,0.8%,55.9%,1.7%,57.3%,38.4%,35.0%
2020 Australian Open R128,L vs Raonic,0.79,0.32,18.3,2.0,0.0%,47.7%,2.6%,52.6%,19.4%,20.7%
2019 Shymkent CH QF,L vs Coria,1.15,0.87,53.9,6.1,-,54.7%,-,52.0%,34.0%,36.4%
2019 Shymkent CH R16,W vs Uchida,0.95,1.55,52.4,2.3,-,75.0%,-,65.5%,47.5%,48.6%
2019 Almaty CH F,W vs Coria,1.40,1.64,49.1,2.0,-,58.1%,-,51.7%,50.0%,55.6%
2019 Almaty CH SF,W vs Vilella Martinez,1.13,1.22,58.6,2.2,-,63.0%,-,73.8%,34.9%,33.3%
2019 Almaty CH R16,W vs Giraldo,1.17,2.07,35.5,2.0,-,61.9%,-,78.9%,44.4%,62.5%
2019 Aix En Provence CH R32,L vs Troicki,1.08,0.86,61.1,7.8,2.1%,54.2%,4.3%,52.2%,38.1%,36.8%
2019 Estoril Q1,L vs Evans,0.77,0.69,51.9,2.2,0.0%,53.3%,4.0%,64.0%,31.6%,43.2%
2019 Tunis CH SF,L vs Cuevas,0.73,0.55,47.1,2.0,0.0%,58.3%,0.0%,47.6%,47.1%,21.9%
2019 Tunis CH QF,W vs Arguello,1.14,1.16,73.1,5.1,2.0%,44.9%,0.0%,56.5%,42.2%,59.1%
2019 Tunis CH R32,W vs Kolar,1.14,1.95,39.1,2.1,4.0%,76.0%,14.3%,57.1%,54.5%,57.1%
2019 Barletta CH R16,L vs Berrettini,0.80,0.91,55.6,5.1,8.7%,78.3%,7.3%,68.3%,31.5%,28.6%
2019 Villena CH R32,L vs Ymer,0.90,0.80,54.4,7.5,2.3%,48.8%,12.5%,47.5%,41.3%,51.2%
2019 Villena CH R64,W vs Oliveira,1.22,1.32,53.8,7.7,9.1%,59.1%,12.2%,75.6%,37.8%,33.3%
2019 Zhangjiagang CH F,L vs Polmans,0.86,0.91,93.7,6.3,8.9%,60.7%,3.9%,58.8%,42.4%,42.9%
2019 Zhangjiagang CH QF,W vs Kwon,1.88,2.43,28.8,2.1,3.4%,62.1%,0.0%,67.9%,45.5%,45.0%
2019 Zhangjiagang CH R16,W vs Purcell,1.13,1.60,51.2,2.0,9.1%,75.8%,6.9%,69.0%,46.4%,30.8%
2019 Zhangjiagang CH R32,W vs Nguyen,1.36,1.93,41.6,2.2,5.4%,73.0%,11.8%,55.9%,50.0%,50.0%
2020 (3 matches),,1.11,0.80,66.9,3.0,1.9%,51.4%,2.6%,53.1%,38.8%,29.8%
2019 (28 matches),,1.06,1.12,58.1,2.9,6.4%,63.3%,6.2%,61.1%,38.2%,41.2%
2018 (10 matches),,1.03,0.96,59.8,2.8,5.1%,57.3%,1.2%,57.5%,38.2%,41.4%
2017 (19 matches),,1.02,0.90,51.7,2.4,5.6%,58.2%,2.3%,59.2%,36.4%,36.0%
2016 (11 matches),,1.04,0.81,46.1,2.4,5.3%,60.5%,3.8%,59.4%,31.4%,30.6%
Career (104 matches),,1.04,0.95,55.1,2.7,5.6%,59.9%,3.8%,58.7%,36.7%,37.9%
