Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2020 Roland Garros R128,W vs Moutet,0.0%,-,17.9%,51.2%,8.5%,10.2%,1.2%,3.2%,11.8%,0.6%,12.5%,-91,-86
2019 Zhangjiagang CH F,L vs Polmans,1.0%,100.0%,14.8%,68.6%,9.6%,14.1%,6.7%,4.7%,29.4%,0.7%,0.0%,-103,-101
2019 Launceston CH F,L vs Harris,0.0%,-,3.1%,100.0%,18.5%,25.0%,0.0%,3.9%,25.0%,0.0%,-,2,24
2016 Sibiu CH F,L vs Haase,0.0%,-,9.4%,53.8%,14.9%,26.5%,0.0%,4.9%,28.6%,0.0%,-,1,-19
Career (4 matches),,0.2%,100.0%,14.3%,57.1%,10.3%,14.5%,1.6%,3.9%,17.7%,0.5%,7.7%,-78,-74
