Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,13,4,9,30.8%,7,1,6,14.3%,2014,2026,R128,10,0.83,6.6%,4.9%,57.3%,65.9%,51.8%,59.9%,33.5%,65.1%,37.3%
Roland Garros,7,Clay,13,6,7,46.2%,6,5,1,83.3%,2014,2023,R64,12,0.90,2.9%,4.4%,60.9%,63.6%,45.6%,56.6%,39.0%,48.0%,40.0%
Wimbledon,5,Grass,5,0,5,0.0%,2,0,2,0.0%,2014,2022,Q1,3,0.68,2.9%,4.8%,60.0%,65.1%,47.6%,58.1%,28.7%,57.1%,33.3%
US Open,5,Hard,9,4,5,44.4%,3,1,2,33.3%,2016,2021,Q3,5,0.84,7.8%,4.9%,59.8%,67.8%,45.3%,58.8%,34.6%,75.0%,39.4%
Barcelona,3,Clay,6,3,3,50.0%,3,2,1,66.7%,2014,2023,R64,6,0.91,1.3%,4.4%,63.5%,64.8%,42.9%,56.8%,39.2%,59.4%,45.8%
Geneva,3,Clay,5,2,3,40.0%,0,0,0,-,2015,2021,Q2,5,0.98,6.3%,2.2%,55.9%,68.2%,49.6%,60.0%,39.1%,36.4%,35.3%
Bucharest,2,Clay,5,3,2,60.0%,1,1,0,100.0%,2015,2016,R32,5,0.94,4.1%,2.2%,60.1%,63.3%,53.1%,59.2%,38.4%,52.8%,68.0%
Casablanca,2,Clay,4,2,2,50.0%,2,2,0,100.0%,2014,2015,Q3,4,0.97,3.6%,2.3%,60.0%,65.4%,43.6%,56.7%,42.1%,55.8%,43.6%
