Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 Roland Garros R64,L vs Schwartzman,42% (5/12),60% (3/5),2/7,77% (10/13),0% (0/10),2/3,0/0,1/4,0/0,0/1
2020 Roland Garros R128,W vs Moutet,28% (10/36),90% (9/10),5/13,44% (16/36),19% (3/16),7/8,0/1,1/1,0/0,0/0
2020 Australian Open R128,L vs Raonic,0% (0/12),- (0/0),0/5,58% (7/12),14% (1/7),0/0,0/0,1/2,0/0,1/1
2019 Shymkent CH QF,L vs Coria,24% (4/17),75% (3/4),1/4,50% (7/14),29% (2/7),1/1,0/0,1/2,0/0,0/1
2019 Shymkent CH R16,W vs Uchida,75% (6/8),50% (3/6),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2019 Almaty CH F,W vs Coria,55% (6/11),100% (6/6),3/4,36% (4/11),0% (0/4),2/4,0/2,0/0,0/1,0/0
2019 Almaty CH SF,W vs Vilella Martinez,27% (4/15),75% (3/4),0/1,19% (3/16),67% (2/3),1/1,0/0,0/1,0/0,0/0
2019 Almaty CH R16,W vs Giraldo,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 Aix En Provence CH R32,L vs Troicki,36% (5/14),80% (4/5),1/6,57% (8/14),25% (2/8),1/3,0/0,2/2,0/0,1/1
2019 Estoril Q1,L vs Evans,30% (3/10),33% (1/3),0/2,45% (5/11),20% (1/5),1/1,0/0,1/3,0/0,1/2
2019 Tunis CH SF,L vs Cuevas,33% (3/9),33% (1/3),0/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2019 Tunis CH QF,W vs Arguello,54% (7/13),86% (6/7),3/6,64% (9/14),33% (3/9),2/6,2/2,0/0,1/1,0/0
2019 Tunis CH R32,W vs Kolar,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 Barletta CH R16,L vs Berrettini,19% (3/16),33% (1/3),0/1,13% (2/16),50% (1/2),1/1,1/1,3/3,0/0,1/1
2019 Villena CH R32,L vs Ymer,46% (6/13),100% (6/6),1/5,62% (8/13),13% (1/8),3/6,1/1,1/3,0/0,0/1
2019 Villena CH R64,W vs Oliveira,29% (4/14),75% (3/4),0/1,29% (4/14),50% (2/4),2/2,1/1,0/1,0/0,0/0
2019 Zhangjiagang CH F,L vs Polmans,50% (8/16),63% (5/8),1/5,44% (7/16),29% (2/7),1/4,0/0,0/0,0/0,0/0
2019 Zhangjiagang CH QF,W vs Kwon,50% (4/8),100% (4/4),1/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2019 Zhangjiagang CH R16,W vs Purcell,33% (3/9),67% (2/3),0/0,30% (3/10),100% (3/3),2/2,2/2,0/0,1/1,0/0
2019 Zhangjiagang CH R32,W vs Nguyen,57% (4/7),100% (4/4),0/0,38% (3/8),100% (3/3),3/3,1/1,0/0,1/1,0/0
2020 (3 matches),,25.0%,80.0%,28.0%,54.1%,12.1%,81.8%,0.0%,42.9%,-,50.0%
2019 (28 matches),,37.0%,72.0%,28.3%,34.3%,38.1%,73.2%,88.9%,63.3%,91.7%,66.7%
2018 (10 matches),,38.7%,76.7%,28.6%,40.0%,11.4%,71.4%,42.9%,60.0%,33.3%,71.4%
2017 (19 matches),,29.4%,70.9%,19.6%,42.0%,30.9%,74.3%,100.0%,56.5%,100.0%,40.0%
2016 (11 matches),,22.1%,64.0%,13.6%,37.6%,31.7%,69.2%,75.0%,68.8%,-,66.7%
Career (104 matches),,32.2%,71.0%,24.5%,40.0%,28.2%,69.2%,78.9%,62.4%,83.3%,59.6%
