Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2011 Australian Open R32,L vs Kuznetsova,0.93,0.82,71.5,2.4,0.0%,57.1%,2.7%,56.8%,42.9%,33.3%
2011 Australian Open R64,W vs Baltacha,1.13,2.08,40.7,2.0,16.0%,80.0%,15.0%,65.0%,55.6%,42.3%
2011 Australian Open R128,W vs Mirza,0.98,1.27,59.9,4.9,4.3%,54.3%,4.7%,65.1%,51.2%,53.5%
2010 's Hertogenbosch F,W vs Petkovic,1.15,1.33,64.3,6.4,7.3%,68.3%,5.7%,62.9%,42.2%,36.6%
2010 Stuttgart F,W vs Stosur,1.20,1.30,52.2,2.7,7.0%,65.1%,2.7%,62.2%,40.0%,38.9%
2010 Miami SF,L vs Clijsters,0.94,0.90,94.9,4.1,1.7%,54.2%,1.8%,52.6%,42.6%,46.4%
2010 Miami QF,W vs Wozniacki,1.03,1.19,69.2,5.2,6.9%,62.1%,0.0%,64.8%,38.2%,46.9%
2010 Australian Open F,L vs Williams,0.85,0.82,62.9,3.4,5.1%,56.4%,5.4%,48.6%,35.3%,56.3%
2010 Australian Open SF,W vs Zheng,0.95,2.27,35.3,2.3,15.8%,73.7%,11.8%,70.6%,66.7%,66.7%
2010 Australian Open R64,W vs Dementieva,1.08,1.18,76.8,3.1,3.5%,54.4%,0.0%,45.5%,56.9%,52.2%
2010 Brisbane F,L vs Clijsters,0.90,0.89,85.0,10.3,5.1%,57.6%,7.1%,50.0%,42.6%,49.0%
2010 Brisbane R16,W vs Karatantcheva,1.11,1.40,48.5,2.7,3.3%,76.7%,0.0%,39.3%,51.4%,53.1%
2008 Miami QF,L vs Williams,0.98,0.63,42.7,2.2,7.4%,40.7%,0.0%,37.0%,42.3%,36.0%
2008 Australian Open QF,L vs Sharapova,1.06,0.61,43.9,2.0,0.0%,50.0%,0.0%,40.6%,22.2%,42.9%
2008 Australian Open R64,W vs Puchkova,0.99,1.40,47.1,2.1,6.9%,48.3%,3.7%,70.4%,51.5%,64.5%
2007 WTA Tour Championships F,W vs Sharapova,1.02,1.13,78.3,6.3,5.0%,53.3%,1.7%,67.2%,43.9%,44.3%
2007 Zurich F,W vs Golovin,1.20,1.38,50.1,3.2,12.1%,66.7%,3.2%,54.8%,36.8%,54.5%
2007 US Open F,W vs Kuznetsova,1.15,1.57,40.3,2.1,12.9%,67.7%,0.0%,63.3%,43.8%,50.0%
2007 US Open SF,W vs Williams,0.98,1.32,58.8,2.5,2.8%,66.7%,2.9%,61.8%,41.5%,55.0%
2007 US Open QF,W vs Williams,1.04,1.30,59.6,3.0,5.1%,66.7%,5.4%,64.9%,43.2%,42.9%
2011 (3 matches),,0.99,1.19,59.8,2.7,5.3%,61.1%,6.0%,62.0%,49.1%,43.5%
2010 (9 matches),,1.02,1.13,70.0,3.6,5.4%,61.2%,3.2%,54.3%,44.6%,48.7%
2008 (3 matches),,1.01,0.86,44.7,2.1,4.4%,46.7%,1.2%,48.8%,39.5%,49.4%
2007 (18 matches),,1.03,1.38,53.9,2.7,4.9%,61.9%,3.3%,63.1%,48.1%,52.6%
2006 (12 matches),,1.00,1.19,64.0,3.2,4.5%,60.8%,2.5%,58.5%,44.2%,51.3%
Career (80 matches),,1.02,1.15,62.2,3.0,4.6%,59.1%,3.3%,57.7%,45.0%,48.3%
