Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2011 Australian Open R32,L vs Kuznetsova,20,41,0.5,12.5%,25.6%,19,32,0.6,13.0%,21.9%,,,0.7,15.0%,21.3%
2011 Australian Open R64,W vs Baltacha,22,17,1.3,22.4%,17.3%,15,14,1.1,17.9%,16.7%,,,0.4,6.1%,15.3%
2011 Australian Open R128,W vs Mirza,26,33,0.8,14.9%,18.9%,22,29,0.8,14.0%,18.5%,,,0.5,13.7%,27.4%
2010 's Hertogenbosch F,W vs Petkovic,17,21,0.8,10.5%,13.0%,12,18,0.7,8.3%,12.4%,5.5%,2.8%,0.7,13.0%,18.5%
2010 Stuttgart F,W vs Stosur,28,25,1.1,17.9%,16.0%,24,21,1.1,16.7%,14.6%,9.0%,6.9%,1.0,12.2%,12.8%
2010 Miami SF,L vs Clijsters,18,42,0.4,7.7%,18.0%,16,34,0.5,7.5%,16.0%,5.2%,2.4%,0.6,15.5%,26.6%
2010 Miami QF,W vs Wozniacki,51,51,1.0,23.6%,23.6%,47,46,1.0,23.5%,23.0%,20.0%,3.0%,0.6,9.7%,15.7%
2010 Australian Open F,L vs Williams,27,31,0.9,15.6%,17.9%,23,25,0.9,15.5%,16.9%,8.8%,6.8%,1.0,17.3%,17.3%
2010 Australian Open SF,W vs Zheng,23,12,1.9,29.5%,15.4%,18,9,2.0,26.1%,13.0%,21.7%,4.3%,0.2,3.8%,21.8%
2010 Australian Open R64,W vs Dementieva,40,52,0.8,19.1%,24.9%,38,44,0.9,19.8%,22.9%,8.9%,10.9%,0.5,10.0%,20.1%
2010 Brisbane F,L vs Clijsters,31,53,0.6,14.2%,24.3%,24,43,0.6,12.5%,22.4%,7.8%,4.7%,0.5,11.0%,21.6%
2010 Brisbane R16,W vs Karatantcheva,21,23,0.9,16.5%,18.1%,20,20,1.0,16.9%,16.9%,11.9%,5.1%,0.4,3.9%,10.2%
2008 Miami QF,L vs Williams,10,22,0.5,9.9%,21.8%,8,17,0.5,9.0%,19.1%,7.9%,1.1%,1.2,14.9%,12.9%
2008 Australian Open QF,L vs Sharapova,11,21,0.5,9.6%,18.4%,11,16,0.7,10.4%,15.1%,6.6%,2.8%,1.6,25.4%,15.8%
2008 Australian Open R64,W vs Puchkova,17,21,0.8,14.2%,17.5%,14,14,1.0,13.7%,13.7%,10.8%,2.9%,0.4,9.2%,25.8%
2007 WTA Tour Championships F,W vs Sharapova,24,54,0.4,9.8%,22.0%,20,46,0.4,9.2%,21.1%,6.4%,2.8%,0.5,10.6%,20.8%
2007 Zurich F,W vs Golovin,28,27,1.0,21.1%,20.3%,23,23,1.0,18.9%,18.9%,11.5%,5.7%,0.4,8.3%,20.3%
2007 US Open F,W vs Kuznetsova,19,23,0.8,15.2%,18.4%,15,16,0.9,13.3%,14.2%,8.8%,3.5%,0.4,10.4%,24.8%
2007 US Open SF,W vs Williams,29,29,1.0,19.2%,19.2%,27,25,1.1,19.6%,18.1%,14.5%,2.2%,0.8,17.2%,22.5%
2007 US Open QF,W vs Williams,28,28,1.0,18.9%,18.9%,24,22,1.1,18.0%,16.5%,13.5%,3.8%,0.5,10.1%,21.6%
Career (89 matches),,1999,2576,0.8,15.3%,19.7%,1736,2169,0.8,14.6%,18.2%,8.8%,4.9%,0.6,12.2%,21.1%
