Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
25,Kim Clijsters [BEL],12,13,48.0%,8,4,4,50.0%,1998,2010,9,1.14,5.4%,6.4%,53.3%,69.4%,47.4%,59.1%,46.5%,61.0%,59.5%
19,Svetlana Kuznetsova [RUS],16,3,84.2%,4,3,1,75.0%,2003,2011,14,1.17,3.6%,6.7%,52.3%,72.2%,47.9%,60.6%,46.0%,68.6%,43.3%
16,Nadia Petrova [RUS],14,2,87.5%,6,5,1,83.3%,2001,2010,8,1.25,6.4%,6.0%,51.1%,76.4%,51.4%,64.2%,44.9%,60.0%,36.3%
14,Serena Williams [USA],6,8,42.9%,4,2,2,50.0%,2001,2010,8,1.00,3.7%,7.0%,54.4%,61.8%,47.8%,55.4%,44.4%,49.3%,41.0%
14,Amelie Mauresmo [FRA],8,6,57.1%,6,3,3,50.0%,1999,2007,6,1.36,3.5%,5.6%,59.2%,75.6%,44.7%,63.0%,50.2%,44.4%,41.0%
13,Elena Dementieva [RUS],11,2,84.6%,4,3,1,75.0%,2002,2010,4,1.10,2.5%,6.4%,50.1%,55.8%,48.0%,51.9%,52.7%,66.2%,50.0%
12,Lindsay Davenport [USA],7,5,58.3%,3,0,3,0.0%,1999,2006,3,1.12,6.7%,8.7%,56.3%,72.6%,37.4%,57.2%,48.1%,56.0%,44.7%
10,Maria Sharapova [RUS],7,3,70.0%,2,2,0,100.0%,2005,2010,7,1.11,2.5%,6.0%,52.5%,70.7%,46.7%,59.3%,45.2%,63.0%,47.8%
10,Jelena Jankovic [SRB],10,0,100.0%,4,3,1,75.0%,2005,2010,9,1.11,3.2%,5.7%,52.6%,63.7%,45.1%,54.9%,49.9%,60.0%,50.9%
10,Anastasia Myskina [RUS],8,2,80.0%,1,1,0,100.0%,2000,2006,3,1.34,2.5%,5.1%,60.6%,68.3%,50.0%,61.1%,52.0%,63.6%,54.8%
9,Venus Williams [USA],2,7,22.2%,2,1,1,50.0%,2001,2007,1,1.35,2.9%,5.7%,58.6%,65.9%,62.1%,64.3%,48.1%,50.0%,57.1%
9,Patty Schnyder [SUI],8,1,88.9%,1,0,1,0.0%,2001,2007,5,1.28,2.2%,5.1%,55.0%,72.7%,49.6%,62.3%,48.4%,48.1%,37.9%
8,Francesca Schiavone [ITA],7,1,87.5%,5,3,2,60.0%,2001,2008,4,1.02,3.6%,5.2%,52.5%,66.3%,47.7%,57.5%,43.5%,58.1%,65.4%
8,Conchita Martinez [ESP],8,0,100.0%,1,1,0,100.0%,2001,2005,1,1.13,4.4%,10.0%,48.9%,70.5%,37.0%,53.3%,52.9%,20.0%,31.8%
7,Chanda Rubin [USA],5,2,71.4%,1,1,0,100.0%,2000,2004,1,1.42,5.2%,8.6%,46.6%,81.5%,51.6%,65.5%,48.8%,66.7%,66.7%
