Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2011 Australian Open R32,L vs Kuznetsova,47% (8/17),33% (2/6),0/1,0/0,40% (2/5),4/6,3/4,44% (4/9),44% (4/9)
2011 Australian Open R64,W vs Baltacha,67% (8/12),44% (4/9),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2011 Australian Open R128,W vs Mirza,69% (9/13),67% (8/12),2/5,1/1,50% (5/10),1/2,0/0,- (0/0),- (0/0)
2010 's Hertogenbosch F,W vs Petkovic,79% (11/14),40% (4/10),2/3,1/1,40% (2/5),1/2,0/0,- (0/0),- (0/0)
2010 Stuttgart F,W vs Stosur,59% (10/17),40% (4/10),2/3,1/1,60% (3/5),1/2,0/0,- (0/0),- (0/0)
2010 Miami SF,L vs Clijsters,45% (9/20),45% (5/11),1/2,0/0,50% (7/14),4/6,3/4,58% (7/12),50% (6/12)
2010 Miami QF,W vs Wozniacki,52% (13/25),56% (5/9),2/3,1/1,63% (5/8),3/4,0/0,50% (3/6),33% (2/6)
2010 Australian Open F,L vs Williams,70% (7/10),31% (5/16),1/1,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2010 Australian Open SF,W vs Zheng,100% (6/6),55% (6/11),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2010 Australian Open R64,W vs Dementieva,38% (6/16),47% (7/15),2/5,1/2,68% (13/19),3/3,0/0,43% (3/7),71% (5/7)
2010 Brisbane F,L vs Clijsters,45% (9/20),60% (6/10),1/3,0/2,63% (10/16),4/6,3/4,43% (3/7),43% (3/7)
2010 Brisbane R16,W vs Karatantcheva,46% (6/13),55% (6/11),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2008 Miami QF,L vs Williams,17% (1/6),20% (1/5),0/0,0/0,45% (5/11),2/4,2/3,- (0/0),- (0/0)
2008 Australian Open QF,L vs Sharapova,38% (3/8),25% (1/4),0/0,0/0,50% (5/10),3/5,0/1,- (0/0),- (0/0)
2008 Australian Open R64,W vs Puchkova,100% (6/6),54% (7/13),2/6,1/4,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2007 WTA Tour Championships F,W vs Sharapova,60% (12/20),33% (6/18),2/6,1/5,78% (14/18),7/8,0/0,- (0/0),- (0/0)
2007 Zurich F,W vs Golovin,57% (8/14),31% (4/13),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2007 US Open F,W vs Kuznetsova,57% (8/14),50% (4/8),2/3,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2007 US Open SF,W vs Williams,62% (8/13),57% (4/7),2/5,1/1,50% (3/6),0/0,0/0,75% (3/4),80% (4/5)
2007 US Open QF,W vs Williams,69% (9/13),38% (3/8),2/4,1/2,83% (5/6),1/1,0/0,100% (5/5),40% (2/5)
2011 (3 matches),,59.5%,51.9%,50.0%,100.0%,52.9%,62.5%,75.0%,44.4%,44.4%
2010 (9 matches),,54.6%,46.6%,60.0%,66.7%,57.1%,66.7%,70.0%,50.0%,50.0%
2008 (3 matches),,50.0%,40.9%,33.3%,25.0%,56.3%,55.6%,50.0%,-,-
2007 (18 matches),,62.5%,46.9%,49.3%,43.2%,62.9%,61.5%,0.0%,78.6%,66.7%
2006 (12 matches),,64.2%,48.4%,58.8%,56.3%,53.0%,35.7%,25.0%,72.7%,50.0%
Career (80 matches),,58.6%,47.7%,54.1%,50.9%,56.0%,55.3%,59.3%,56.9%,54.4%
