Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Jan-2010,Australian Open,Hard,F,,1,(1) Serena Williams [USA] d. (WC) Henin,6-4 3-6 6-2,0.96,5.3%,7.9%,50.0%,60.5%,44.7%,5/11,
27-Aug-2007,US Open,Hard,F,1,4,(1) Henin d. (4) Svetlana Kuznetsova [RUS],6-1 6-3,1.41,6.7%,11.7%,56.7%,82.4%,46.2%,6/6,
28-May-2007,Roland Garros,Clay,F,1,7,(1) Henin d. (7) Ana Ivanovic [SRB],6-1 6-2,1.20,1.2%,10.7%,48.8%,63.4%,44.2%,9/13,
06-Nov-2006,Tour Championships,Hard,F,3,1,(3) Henin d. (1) Amelie Mauresmo [FRA],6-4 6-3,,,,,,,,
28-Aug-2006,US Open,Hard,F,2,4,(3) Maria Sharapova [RUS] d. (2) Henin,6-4 6-4,1.56,12.7%,5.5%,60.0%,72.7%,68.2%,0/2,
26-Jun-2006,Wimbledon,Grass,F,3,1,(1) Amelie Mauresmo [FRA] d. (3) Henin,2-6 6-3 6-4,1.36,6.1%,6.1%,61.2%,76.7%,31.6%,1/4,
29-May-2006,Roland Garros,Clay,F,5,10,(5) Henin d. (8) Svetlana Kuznetsova [RUS],6-4 6-4,1.10,6.2%,4.6%,50.8%,75.8%,43.8%,2/4,
16-Jan-2006,Australian Open,Hard,F,6,3,(3) Amelie Mauresmo [FRA] d. (8) Henin,6-1 2-0 RET,1.36,6.1%,6.1%,61.2%,76.7%,31.6%,1/4,
23-May-2005,Roland Garros,Clay,F,12,23,(10) Henin d. (21) Mary Pierce [FRA],6-1 6-1,1.91,4.3%,6.5%,52.2%,83.3%,50.0%,1/1,
19-Jan-2004,Australian Open,Hard,F,1,2,(1) Henin d. (2) Kim Clijsters [BEL],6-3 4-6 6-3,1.25,5.2%,7.8%,49.4%,81.6%,43.6%,2/6,
25-Aug-2003,US Open,Hard,F,3,1,(2) Henin d. (1) Kim Clijsters [BEL],7-5 6-1,1.36,3.3%,3.3%,48.3%,82.8%,35.5%,6/8,
26-May-2003,Roland Garros,Clay,F,4,2,(4) Henin d. (2) Kim Clijsters [BEL],6-0 6-4,1.42,3.9%,5.9%,51.0%,73.1%,48.0%,8/9,
25-Jun-2001,Wimbledon,Grass,F,9,2,(2) Venus Williams [USA] d. (8) Henin,6-1 3-6 6-0,,,,,,,,
