Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Stefanos Tsitsipas [GRE],4,7,36.4%,6,4,2,66.7%,2017,2025,11,0.92,10.0%,3.9%,58.6%,77.0%,50.0%,65.8%,31.4%,69.5%,36.0%
11,Daniil Medvedev [RUS],2,9,18.2%,7,3,4,42.9%,2016,2025,11,0.78,7.2%,4.6%,59.8%,74.3%,42.9%,61.7%,30.0%,58.4%,31.6%
10,Denis Shapovalov [CAN],7,3,70.0%,6,4,2,66.7%,2018,2024,9,1.01,7.6%,3.6%,57.7%,75.0%,52.9%,65.7%,34.8%,69.8%,34.9%
9,Peter Gojowczyk [GER],6,3,66.7%,4,3,1,75.0%,2009,2021,6,1.05,8.6%,3.8%,53.8%,70.7%,56.1%,64.0%,37.7%,71.4%,35.1%
8,Novak Djokovic [SRB],0,8,0.0%,2,0,2,0.0%,2017,2025,7,0.61,9.1%,5.6%,54.1%,64.7%,40.3%,53.5%,28.2%,42.6%,42.1%
8,Sergiy Stakhovsky [UKR],6,2,75.0%,4,4,0,100.0%,2013,2016,8,1.07,8.2%,3.9%,58.3%,71.7%,57.1%,65.6%,36.7%,68.8%,38.8%
7,Alexander Bublik [KAZ],4,3,57.1%,2,1,1,50.0%,2018,2026,7,1.13,11.7%,4.6%,61.6%,77.3%,45.0%,64.9%,39.6%,63.6%,44.2%
7,Pablo Carreno Busta [ESP],2,5,28.6%,7,3,4,42.9%,2014,2025,6,0.91,11.5%,4.0%,54.6%,73.2%,45.2%,60.5%,35.9%,36.4%,39.5%
7,Karen Khachanov [RUS],3,4,42.9%,6,2,4,33.3%,2013,2025,7,1.05,13.3%,2.2%,59.4%,78.4%,50.8%,67.2%,34.6%,59.5%,33.9%
7,Taro Daniel [JPN],4,3,57.1%,1,0,1,0.0%,2012,2025,6,1.18,12.9%,5.6%,50.6%,76.7%,47.1%,62.1%,44.7%,68.9%,50.0%
7,Alex De Minaur [AUS],2,5,28.6%,4,0,4,0.0%,2018,2024,7,1.03,9.4%,6.5%,56.2%,73.4%,53.2%,64.5%,36.7%,56.8%,43.6%
7,Borna Coric [CRO],5,2,71.4%,5,4,1,80.0%,2017,2024,7,1.01,9.2%,4.6%,53.5%,75.4%,53.3%,65.1%,35.3%,71.2%,39.5%
7,Andrey Rublev [RUS],3,4,42.9%,6,4,2,66.7%,2016,2023,6,0.86,14.0%,5.6%,54.8%,74.8%,48.6%,63.0%,31.7%,62.5%,25.7%
7,Grigor Dimitrov [BUL],2,5,28.6%,3,0,3,0.0%,2010,2023,6,0.91,9.4%,2.9%,59.5%,71.7%,50.3%,63.0%,33.7%,67.5%,26.3%
7,Radu Albot [MDA],6,1,85.7%,5,4,1,80.0%,2015,2023,7,1.18,9.5%,3.9%,54.4%,74.9%,53.1%,65.0%,41.3%,58.3%,42.4%
