Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-2,33.3%,15-18,45.5%,1-0,100.0%,1,87.5%,0.0%,9.0%,3.6%,56.8%,74.6%,54.2%,65.8%,33.3%,49.5%,0.97,R32 (Phoenix)
2025,11,5,6,45.5%,14-14,50.0%,136-138,49.6%,2-3,40.0%,11,78.2%,22.1%,9.4%,4.0%,57.1%,72.7%,53.2%,64.3%,37.2%,50.4%,1.04,W (Lyon)
2023,19,13,6,68.4%,28-15,65.1%,224-174,56.3%,2-2,50.0%,19,84.6%,28.6%,12.3%,3.8%,60.2%,77.0%,51.2%,66.7%,40.9%,53.2%,1.23,SF (4x)
2022,18,12,6,66.7%,28-16,63.6%,237-181,56.7%,3-4,42.9%,18,85.9%,28.2%,12.3%,5.5%,56.3%,77.7%,52.7%,66.8%,40.0%,52.8%,1.21,W (Braunschweig)
2018,5,4,1,80.0%,8-4,66.7%,61-54,53.0%,1-0,100.0%,5,82.8%,21.4%,11.1%,6.5%,53.5%,76.6%,52.6%,65.5%,37.0%,51.6%,1.07,F (Pullach)
2017,9,6,3,66.7%,13-8,61.9%,113-104,52.1%,4-2,66.7%,9,83.2%,19.2%,14.3%,5.0%,55.1%,81.3%,55.0%,69.5%,35.5%,51.9%,1.16,F (Canberra)
2016,35,25,10,71.4%,52-28,65.0%,444-346,56.2%,6-11,35.3%,34,83.7%,29.6%,10.3%,4.2%,53.2%,77.0%,53.4%,66.0%,40.9%,53.2%,1.20,W (2x)
2015,27,19,8,70.4%,39-24,61.9%,326-294,52.6%,7-4,63.6%,27,83.5%,20.3%,8.5%,4.8%,56.7%,77.0%,51.6%,66.0%,37.0%,51.4%,1.09,W (2x)
2014,25,19,6,76.0%,36-19,65.5%,305-241,55.9%,6-5,54.5%,25,86.6%,25.7%,8.7%,4.7%,55.8%,75.3%,56.0%,66.7%,38.8%,52.7%,1.17,W (Heilbronn II)
2013,44,27,17,61.4%,61-42,59.2%,537-453,54.2%,7-6,53.8%,44,81.4%,27.2%,10.1%,5.6%,57.9%,75.2%,51.2%,65.1%,39.1%,52.1%,1.12,F (3x)
2012,29,17,12,58.6%,38-29,56.7%,338-307,52.4%,9-2,81.8%,29,76.7%,27.1%,6.1%,5.1%,57.6%,70.6%,49.6%,61.7%,40.9%,51.4%,1.07,F (2x)
2011,26,12,14,46.2%,29-33,46.8%,291-280,51.0%,2-8,20.0%,26,73.0%,30.0%,6.0%,4.4%,53.2%,68.2%,51.8%,60.5%,40.8%,50.6%,1.03,F (2x)
2010,10,4,6,40.0%,10-15,40.0%,110-125,46.8%,1-3,25.0%,10,72.6%,21.1%,7.4%,4.9%,50.4%,67.8%,51.0%,59.4%,36.3%,48.6%,0.89,SF (Alphen aan den Rijn)
Career,259,163,96,62.9%,357-249,58.9%,3137-2715,53.6%,51-50,50.5%,258,81.2%,26.1%,9.2%,4.8%,55.9%,74.5%,52.3%,64.7%,39.3%,51.9%,1.11,
