Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R16,L vs Djokovic,54% (7/13),100% (1/1),0/0,0/0,25% (2/8),2/5,1/2,- (0/0),- (0/0)
2025 Auckland R16,L vs Monfils,88% (7/8),0% (0/1),0/0,0/0,0% (0/2),2/4,0/1,67% (4/6),17% (1/6)
2024 Davis Cup RR,L vs Griekspoor,100% (15/15),0% (0/2),1/3,0/0,50% (2/4),1/3,0/1,83% (5/6),40% (2/5)
2024 Paris R32,L vs Fils,50% (7/14),0% (0/8),0/0,0/0,50% (2/4),1/3,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Djere,58% (15/26),33% (4/12),2/2,0/0,44% (8/18),9/12,0/1,56% (9/16),56% (9/16)
2024 Gstaad SF,L vs Halys,69% (9/13),0% (0/4),0/0,0/0,67% (2/3),1/3,0/1,20% (1/5),25% (1/4)
2024 Wimbledon R32,L vs Medvedev,78% (14/18),50% (2/4),1/1,0/0,55% (6/11),0/3,0/1,40% (2/5),20% (1/5)
2024 Wimbledon R64,W vs Zhang,84% (21/25),20% (2/10),3/4,1/2,67% (4/6),4/5,0/0,85% (11/13),46% (6/13)
2024 Wimbledon R128,W vs Marozsan,62% (18/29),43% (6/14),3/5,1/1,67% (4/6),1/2,0/0,50% (3/6),20% (1/5)
2024 Halle R16,W vs Tsitsipas,71% (10/14),67% (2/3),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Stuttgart R16,W vs Rinderknech,65% (11/17),13% (1/8),2/6,1/1,- (0/0),0/0,0/0,100% (3/3),100% (4/4)
2024 Stuttgart R32,W vs Cobolli,92% (11/12),100% (1/1),2/4,1/1,- (0/0),1/1,0/0,75% (6/8),38% (3/8)
2024 Madrid R32,W vs Humbert,65% (11/17),50% (2/4),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Munich F,W vs Fritz,73% (8/11),45% (5/11),2/2,1/1,67% (4/6),3/3,0/0,- (0/0),- (0/0)
2024 Munich SF,W vs Rune,78% (7/9),71% (5/7),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2024 Monte Carlo R16,L vs Sinner,63% (5/8),100% (1/1),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2024 Monte Carlo R64,W vs Baez,75% (9/12),17% (4/24),2/2,1/1,62% (8/13),0/1,0/0,80% (4/5),60% (3/5)
2024 Miami R64,W vs Altmaier,80% (8/10),44% (4/9),2/3,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2024 Indian Wells R32,L vs Sinner,58% (7/12),0% (0/3),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2024 Dubai R32,L vs Hurkacz,78% (18/23),0% (0/6),1/7,0/2,100% (3/3),2/4,0/1,78% (14/18),21% (4/19)
2025 (2 matches),,66.7%,50.0%,-,-,20.0%,44.4%,33.3%,66.7%,16.7%
2024 (19 matches),,72.1%,30.1%,56.3%,62.5%,56.7%,52.1%,10.0%,68.2%,40.5%
2023 (14 matches),,64.4%,44.8%,53.1%,36.8%,69.0%,50.0%,46.2%,65.5%,30.9%
2022 (3 matches),,54.2%,35.0%,100.0%,100.0%,72.7%,28.6%,33.3%,40.0%,20.0%
2021 (12 matches),,60.2%,29.7%,39.5%,36.4%,53.2%,43.9%,38.5%,63.2%,35.1%
Career (346 matches),,65.4%,37.3%,54.3%,54.7%,61.3%,44.4%,43.3%,64.9%,34.4%
