Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R16,L vs Djokovic,0.74,0.45,20.8,2.0,10.0%,47.5%,5.3%,57.9%,31.6%,25.0%
2025 Auckland R16,L vs Monfils,0.84,0.57,52.4,2.0,6.9%,65.5%,7.4%,63.0%,15.2%,34.5%
2024 Davis Cup RR,L vs Griekspoor,0.88,0.73,55.2,7.2,13.5%,76.9%,13.3%,68.9%,17.0%,28.6%
2024 Paris R32,L vs Fils,0.77,0.71,43.3,2.2,8.8%,67.6%,21.9%,56.3%,34.1%,35.0%
2024 US Open R128,L vs Djere,0.96,0.87,61.7,4.9,8.1%,60.5%,5.3%,50.0%,38.0%,42.9%
2024 Gstaad SF,L vs Halys,0.84,0.61,47.3,2.4,2.7%,64.9%,3.2%,61.3%,27.8%,25.8%
2024 Wimbledon R32,L vs Medvedev,0.99,0.69,38.1,2.0,9.2%,61.5%,6.6%,60.7%,16.1%,39.6%
2024 Wimbledon R64,W vs Zhang,1.07,1.26,50.8,3.7,17.6%,81.1%,11.1%,65.1%,30.8%,30.9%
2024 Wimbledon R128,W vs Marozsan,0.99,1.31,42.1,2.9,21.2%,72.7%,15.5%,65.5%,39.7%,41.8%
2024 Halle R16,W vs Tsitsipas,1.28,2.12,38.0,2.3,20.7%,86.2%,8.3%,70.8%,33.3%,35.7%
2024 Stuttgart R16,W vs Rinderknech,1.42,2.46,48.3,2.0,21.9%,75.0%,23.1%,88.5%,35.1%,30.3%
2024 Stuttgart R32,W vs Cobolli,0.91,2.26,53.4,2.7,13.3%,80.0%,32.1%,92.9%,28.1%,40.6%
2024 Madrid R32,W vs Humbert,1.24,1.58,47.5,2.5,11.4%,77.1%,7.1%,71.4%,25.7%,39.4%
2024 Munich F,W vs Fritz,1.12,1.52,46.9,3.1,0.0%,66.7%,7.1%,64.3%,44.1%,50.0%
2024 Munich SF,W vs Rune,1.16,3.48,28.7,2.3,15.8%,78.9%,29.4%,82.4%,56.5%,61.1%
2024 Monte Carlo R16,L vs Sinner,1.14,0.57,47.0,2.2,9.4%,53.1%,3.2%,51.6%,24.0%,23.8%
2024 Monte Carlo R64,W vs Baez,1.10,1.17,74.6,38.0,6.1%,51.0%,12.8%,63.8%,48.3%,42.1%
2024 Miami R64,W vs Altmaier,1.16,1.88,35.9,2.1,7.1%,67.9%,8.3%,75.0%,44.1%,50.0%
2024 Indian Wells R32,L vs Sinner,0.95,0.50,40.7,2.3,10.0%,70.0%,0.0%,57.1%,21.4%,16.7%
2024 Dubai R32,L vs Hurkacz,0.88,1.10,89.5,8.6,12.9%,77.4%,16.1%,76.8%,26.8%,30.3%
2025 (2 matches),,0.78,0.49,34.6,2.0,8.7%,55.1%,6.2%,60.0%,23.9%,29.2%
2024 (19 matches),,1.01,1.08,52.4,2.8,12.1%,69.6%,12.0%,65.4%,32.4%,37.0%
2023 (14 matches),,1.07,1.00,56.7,2.7,12.4%,63.0%,13.8%,65.3%,31.5%,35.4%
2022 (3 matches),,1.02,0.94,50.8,2.7,10.2%,62.9%,12.3%,64.3%,31.0%,36.2%
2021 (12 matches),,0.98,0.91,45.8,2.6,11.2%,64.0%,13.2%,61.6%,34.1%,35.1%
Career (346 matches),,0.99,1.00,52.8,2.8,9.5%,65.4%,9.1%,63.6%,34.9%,36.5%
