Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-3,0.0%,8-18,30.8%,0-0,-,2,21.4%,33.3%,0.0%,8.5%,63.2%,37.3%,46.2%,40.6%,43.8%,42.2%,0.74,R32 (2x)
Career,2,0,2,0.0%,0-3,0.0%,8-18,30.8%,0-0,-,2,21.4%,33.3%,0.0%,8.5%,63.2%,37.3%,46.2%,40.6%,43.8%,42.2%,0.74,
