Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,3,3,50.0%,8-6,57.1%,70-54,56.5%,0-2,0.0%,6,63.9%,50.8%,1.0%,7.9%,67.3%,62.8%,39.1%,55.0%,48.9%,52.0%,1.09,R16 (3x)
2025,40,20,20,50.0%,42-46,47.7%,396-386,50.6%,2-2,50.0%,39,54.0%,48.5%,0.7%,8.5%,66.3%,58.1%,40.5%,52.2%,49.1%,50.6%,1.03,F (3x)
2024,44,25,19,56.8%,53-46,53.5%,462-436,51.4%,4-5,44.4%,0,,,,,,,,,,,,SF (4x)
2023,36,18,18,50.0%,38-39,49.4%,337-348,49.2%,3-3,50.0%,1,25.0%,25.0%,0.0%,10.4%,43.8%,38.1%,44.4%,41.7%,38.3%,40.0%,0.66,W (W15 Manacor)
2022,31,19,12,61.3%,41-29,58.6%,350-297,54.1%,4-3,57.1%,0,,,,,,,,,,,,W (W15 Sharm ElSheikh)
2021,11,6,5,54.5%,13-11,54.2%,103-117,46.8%,1-0,100.0%,0,,,,,,,,,,,,SF (W15 Don Benito (Badajoz))
2019,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,0,,,,,,,,,,,,R32 (W25 Vitoria Gasteiz)
Career,169,91,78,53.8%,195-179,52.1%,1719-1650,51.0%,14-15,48.3%,46,54.9%,48.4%,0.7%,8.4%,66.1%,58.6%,40.4%,52.4%,48.9%,50.6%,1.03,
