Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 W50 Palma Del Rio QF,L vs Kung,9.1%,15.2%,47.3%,9.8%,19.5%,48.6%,55.0%,47.6%,20.0%,10.0%,10.0%,44.4%,75.0%,50.0%,100.0%,-27
2024 W50 Palma Del Rio R32,W vs Leonard,11.6%,17.4%,57.9%,11.4%,20.5%,64.1%,77.8%,34.6%,50.0%,14.3%,14.3%,44.4%,61.5%,0.0%,0.0%,19
2024 ITF Pretoria R16,L vs Charaeva,11.6%,16.3%,23.3%,12.5%,20.8%,33.3%,46.2%,54.5%,25.0%,18.2%,18.2%,0.0%,75.0%,42.9%,33.3%,17
Career (3 matches),,10.7%,16.3%,46.5%,11.0%,20.2%,51.5%,60.8%,43.1%,27.3%,13.5%,13.5%,35.6%,68.0%,33.3%,40.0%,2
