Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 W50 Palma Del Rio QF,L vs Kung,83.0%,43.2%,3.8%,0/2,2.24,1.8%,87.2%,35.3%,0.0%,2.17,2.7%,90.9%,70.0%,18.2%,2.40,0.0%
2024 W50 Palma Del Rio R32,W vs Leonard,80.3%,59.0%,5.3%,3/1,2.31,64.9%,84.4%,68.4%,0.0%,2.21,79.5%,88.5%,43.5%,15.4%,2.51,33.3%
2024 ITF Pretoria R16,L vs Charaeva,70.7%,48.3%,2.4%,1/0,2.19,3.3%,66.7%,56.3%,0.0%,2.50,4.8%,86.7%,38.5%,6.7%,1.44,0.0%
Career (3 matches),,78.8%,51.5%,4.1%,57.1%,2.26,27.5%,81.5%,53.4%,0.0%,2.26,34.0%,88.5%,47.8%,13.5%,2.25,13.3%
