Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai SF,W vs Rublev,2.4,2.5,2.4,52.9%,33.3%,50.0%,100.0%,49.2%,20.0%,5.0,9.8,1.5,3.3
2026 Dubai R16,W vs Bublik,2.8,2.7,3.0,56.7%,62.5%,44.4%,50.0%,52.9%,25.0%,9.0,15.8,5.5,13.4
2026 Rotterdam QF,L vs Auger Aliassime,3.0,2.8,3.2,45.2%,43.5%,25.0%,33.3%,48.6%,17.8%,1.5,2.5,-6.0,-10.2
2026 Montpellier R16,W vs Carreno Busta,2.5,2.1,2.9,57.0%,76.9%,28.6%,100.0%,63.6%,36.1%,3.5,7.1,0.5,2.2
2026 United Cup RR,L vs Hurkacz,3.2,3.5,2.8,42.3%,38.1%,30.0%,40.0%,42.6%,25.7%,2.0,4.4,-3.0,-6.7
2026 United Cup RR,L vs Zverev,2.7,3.1,2.3,32.8%,35.3%,50.0%,66.7%,57.1%,18.2%,-7.0,-18.9,-0.5,-1.9
2025 Stockholm R32,L vs Fearnley,3.7,3.4,4.0,51.2%,40.8%,44.0%,36.4%,45.8%,24.7%,7.5,6.2,-7.5,-6.3
2025 Shanghai R32,W vs Sinner,3.4,3.7,3.0,53.5%,42.5%,46.7%,33.3%,42.1%,32.6%,-0.5,-0.6,7.5,8.4
2025 US Open R128,L vs Mannarino,3.9,3.1,4.7,48.7%,27.3%,20.0%,35.3%,57.1%,48.4%,-11.5,-7.1,-1.0,-1.6
2025 Bastad QF,L vs De Jong,3.6,3.1,4.1,48.8%,52.2%,55.0%,16.7%,53.5%,14.1%,6.5,5.0,-1.0,-0.9
2025 Bastad R16,W vs Pellegrino,3.3,2.8,4.0,53.0%,57.1%,42.9%,25.0%,51.0%,23.0%,3.0,2.7,0.5,0.5
2025 Mallorca F,W vs Moutet,3.0,2.8,3.1,48.7%,63.3%,44.4%,100.0%,50.0%,35.8%,3.5,5.7,7.0,16.3
2025 Roland Garros R32,W vs Quinn,3.1,3.1,3.1,54.5%,54.0%,50.0%,44.4%,49.4%,19.0%,27.0,17.2,-0.5,-0.4
2025 Roland Garros R64,W vs Diallo,3.1,2.9,3.3,53.1%,43.8%,50.0%,66.7%,52.2%,20.2%,14.0,10.9,-3.5,-3.7
2025 Rome R64,L vs Fils,3.0,2.5,3.6,40.8%,25.0%,37.5%,100.0%,42.6%,16.7%,-4.5,-10.5,-3.5,-6.5
2025 Rome R128,W vs Kecmanovic,3.7,3.0,4.5,69.1%,41.2%,59.1%,42.9%,54.3%,14.7%,14.5,12.7,-6.0,-7.0
2025 Marrakech F,L vs Darderi,3.7,3.1,4.3,51.5%,68.6%,25.0%,10.0%,55.6%,19.2%,14.0,13.1,-3.0,-3.9
2025 Marrakech SF,W vs Majchrzak,3.8,2.9,4.7,55.3%,60.0%,23.5%,70.0%,52.1%,26.7%,13.0,12.3,-7.5,-10.3
2025 Marrakech QF,W vs Bellucci,3.1,2.9,3.3,56.6%,59.1%,50.0%,100.0%,54.3%,17.2%,2.0,2.8,2.0,3.8
2025 Indian Wells QF,L vs Rune,4.6,4.2,5.1,50.5%,35.9%,15.0%,47.4%,43.2%,15.8%,6.5,5.1,-15.0,-9.9
Career (117 matches),,3.5,3.3,3.7,50.5%,48.1%,45.8%,47.5%,52.9%,25.2%,7.0,6.5,-2.1,-2.7
