Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,7,7,50.0%,14-14,50.0%,138-148,48.3%,3-4,42.9%,13,86.3%,10.7%,13.7%,3.5%,66.4%,74.2%,57.1%,68.5%,29.2%,49.0%,0.92,F (Dubai)
2025,54,30,24,55.6%,72-65,52.6%,727-715,50.4%,23-15,60.5%,53,85.0%,14.6%,9.8%,3.6%,65.2%,74.6%,50.7%,66.2%,32.4%,49.8%,0.96,W (Mallorca)
2024,61,32,29,52.5%,83-79,51.2%,825-843,49.5%,25-21,54.3%,61,84.6%,14.2%,11.1%,4.0%,64.1%,75.2%,52.8%,67.2%,31.9%,49.7%,0.97,SF (3x)
2023,62,37,25,59.7%,87-68,56.1%,818-783,51.1%,20-19,51.3%,59,86.4%,15.8%,10.6%,4.1%,63.5%,76.3%,51.8%,67.4%,33.7%,50.5%,1.03,W (2x)
2022,43,17,26,39.5%,51-60,45.9%,551-589,48.3%,13-12,52.0%,38,80.7%,15.5%,8.1%,3.6%,62.7%,72.2%,51.1%,64.3%,34.1%,49.2%,0.96,QF (3x)
2021,11,5,6,45.5%,13-18,41.9%,149-172,46.4%,5-4,55.6%,11,81.4%,10.8%,9.2%,4.0%,66.1%,70.8%,52.4%,64.6%,31.5%,48.5%,0.89,R16 (3x)
2020,3,0,3,0.0%,0-7,0.0%,26-44,37.1%,0-2,0.0%,3,70.6%,5.9%,4.2%,5.0%,61.8%,68.7%,40.7%,58.0%,24.5%,43.0%,0.58,
2019,4,1,3,25.0%,4-7,36.4%,54-60,47.4%,1-2,33.3%,4,80.4%,14.5%,9.9%,2.0%,70.6%,71.6%,47.1%,64.4%,31.4%,48.5%,0.88,R16 (Rotterdam)
2018,2,1,1,50.0%,2-3,40.0%,20-23,46.5%,0-0,-,2,72.7%,19.0%,3.3%,0.8%,67.8%,69.5%,51.3%,63.6%,34.4%,49.0%,0.95,R16 (Rotterdam)
2017,2,0,2,0.0%,0-4,0.0%,11-25,30.6%,0-0,-,2,58.8%,5.3%,0.8%,1.7%,65.3%,61.0%,41.5%,54.2%,20.8%,39.3%,0.46,R32 (2x)
Career,256,130,126,50.8%,326-325,50.1%,3319-3402,49.4%,90-79,53.3%,246,84.0%,14.4%,10.0%,3.8%,64.3%,74.3%,51.7%,66.2%,32.6%,49.6%,0.96,
