Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,2,1,66.7%,4-3,57.1%,36-37,49.3%,1-1,50.0%,3,83.3%,14.3%,10.8%,2.0%,64.7%,77.3%,59.7%,71.1%,35.7%,51.3%,1.23,SF (Bordeaux)
2022,5,5,0,100.0%,10-2,83.3%,70-38,64.8%,1-1,50.0%,5,92.7%,35.3%,8.8%,4.1%,62.9%,76.3%,59.1%,69.9%,44.2%,56.9%,1.47,W (Amersfoort)
2021,49,42,7,85.7%,85-28,75.2%,623-481,56.4%,17-4,81.0%,49,83.9%,28.0%,7.5%,3.6%,65.0%,73.2%,50.1%,65.1%,40.0%,52.5%,1.15,W (8x)
2020,20,15,5,75.0%,32-15,68.1%,252-218,53.6%,9-1,90.0%,20,76.7%,28.8%,5.5%,3.9%,61.4%,68.7%,52.0%,62.3%,40.9%,51.8%,1.08,F (Prague)
2019,41,21,20,51.2%,53-47,53.0%,507-484,51.2%,9-6,60.0%,40,79.3%,22.9%,5.5%,4.1%,62.2%,69.7%,50.3%,62.3%,37.6%,50.2%,1.00,W (Banja Luka)
2018,20,13,7,65.0%,28-17,62.2%,231-195,54.2%,1-4,20.0%,20,83.9%,25.2%,6.1%,3.5%,64.9%,70.8%,52.9%,64.5%,38.0%,51.2%,1.07,W (Tampere)
2017,17,9,8,52.9%,22-20,52.4%,221-202,52.2%,2-5,28.6%,17,78.8%,26.4%,8.6%,3.4%,61.0%,70.8%,51.1%,63.1%,38.7%,51.0%,1.05,SF (Alphen Aan Den Rijn)
2016,7,3,4,42.9%,9-10,47.4%,91-97,48.4%,3-0,100.0%,7,76.9%,19.1%,7.1%,5.9%,60.7%,72.3%,49.8%,63.4%,37.3%,50.1%,1.02,QF (Scheveningen)
2015,2,1,1,50.0%,2-2,50.0%,15-15,50.0%,0-0,-,2,71.4%,31.3%,2.3%,5.7%,67.0%,62.7%,48.3%,58.0%,39.1%,48.3%,0.93,R16 (Alphen)
Career,164,111,53,67.7%,245-144,63.0%,2046-1767,53.7%,43-22,66.2%,163,81.1%,25.8%,6.7%,3.9%,63.1%,71.2%,51.2%,63.8%,39.0%,51.5%,1.08,
