Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai SF,W vs Rublev,1.32,1.14,61.6,2.4,25.0%,63.6%,21.1%,81.6%,24.3%,24.2%
2026 Dubai R16,W vs Bublik,1.07,1.94,45.4,2.1,34.4%,84.4%,10.3%,79.3%,25.7%,41.4%
2026 Rotterdam QF,L vs Auger Aliassime,0.92,0.55,47.6,2.4,0.0%,57.1%,9.1%,63.6%,20.0%,28.6%
2026 Montpellier R16,W vs Carreno Busta,1.55,4.41,27.2,2.0,32.0%,92.0%,47.6%,81.0%,40.6%,33.3%
2026 United Cup RR,L vs Zverev,1.02,0.44,39.6,2.2,8.7%,56.5%,5.0%,45.0%,26.9%,13.6%
2026 United Cup RR,L vs Hurkacz,1.08,0.41,44.5,2.1,9.7%,58.1%,3.6%,75.0%,10.3%,15.4%
2025 Stockholm R32,L vs Fearnley,1.00,0.80,79.6,3.1,10.3%,65.5%,10.9%,60.0%,29.6%,29.8%
2025 US Open R128,L vs Mannarino,1.10,0.63,33.2,2.1,19.2%,46.2%,8.5%,57.4%,29.5%,26.2%
2025 Bastad QF,L vs De Jong,0.95,0.84,65.3,11.7,10.7%,64.3%,3.8%,56.6%,32.1%,37.8%
2025 Bastad R16,W vs Pellegrino,1.15,1.21,66.9,53.0,12.7%,67.3%,10.4%,60.4%,36.7%,38.6%
2025 Mallorca F,W vs Moutet,1.22,1.29,57.0,2.3,4.5%,65.9%,5.4%,78.4%,23.7%,37.1%
2025 Roland Garros R32,W vs Quinn,1.00,1.31,44.3,4.4,4.1%,71.6%,6.2%,69.2%,42.7%,33.8%
2025 Roland Garros R64,W vs Diallo,1.28,1.29,39.3,2.1,10.3%,55.9%,7.7%,66.2%,36.7%,41.8%
2025 Rome R64,L vs Fils,0.86,0.45,32.7,2.4,7.1%,60.7%,0.0%,44.0%,30.4%,18.2%
2025 Rome R128,W vs Kecmanovic,0.91,1.49,48.6,4.1,23.1%,74.4%,20.6%,64.7%,51.4%,47.1%
2025 Marrakech F,L vs Darderi,0.77,0.78,61.4,2.2,18.6%,72.1%,7.9%,68.4%,30.2%,30.0%
2025 Marrakech SF,W vs Majchrzak,1.17,1.42,54.5,3.4,7.5%,72.5%,20.0%,71.4%,36.8%,30.3%
2025 Marrakech QF,W vs Bellucci,1.12,1.66,43.3,2.1,6.3%,68.8%,10.0%,76.7%,25.8%,57.1%
2025 Indian Wells QF,L vs Rune,1.19,0.78,59.4,4.6,4.1%,49.0%,2.2%,52.2%,27.5%,38.2%
2025 Indian Wells R16,W vs Watanuki,1.01,1.78,53.2,2.8,6.1%,84.8%,3.6%,67.9%,42.9%,38.5%
2026 (6 matches),,1.16,0.99,45.6,2.2,18.4%,67.9%,15.4%,72.2%,24.7%,26.8%
2025 (27 matches),,1.09,1.01,61.1,3.3,10.3%,66.3%,9.6%,65.0%,31.3%,32.7%
2024 (29 matches),,1.07,1.00,51.9,2.7,13.3%,69.0%,12.7%,67.6%,28.4%,30.6%
2023 (22 matches),,1.04,0.97,57.0,3.2,10.3%,67.4%,9.8%,63.4%,33.0%,31.6%
2022 (15 matches),,0.99,0.98,54.7,3.0,9.1%,63.5%,6.7%,63.9%,35.3%,36.7%
Career (165 matches),,1.05,1.00,55.7,2.9,9.7%,64.8%,8.2%,64.4%,33.2%,34.1%
