Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,10,7,3,70.0%,14-3,82.4%,91-65,58.3%,1-0,100.0%,0,,,,,,,,,,,
Clay,7,4,3,57.1%,8-7,53.3%,72-71,50.3%,1-0,100.0%,0,,,,,,,,,,,
Grass,7,6,1,85.7%,12-3,80.0%,88-53,62.4%,0-2,0.0%,2,62.5%,52.9%,4.1%,4.1%,53.7%,73.8%,32.1%,54.5%,51.2%,52.8%,1.13
Carpet,5,4,1,80.0%,8-5,61.5%,70-57,55.1%,1-0,100.0%,0,,,,,,,,,,,
Finals,3,2,1,66.7%,4-3,57.1%,38-30,55.9%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,3,3,0,100.0%,6-1,85.7%,42-30,58.3%,1-0,100.0%,0,,,,,,,,,,,
Quarter-finals,3,3,0,100.0%,6-0,100.0%,37-19,66.1%,0-0,-,0,,,,,,,,,,,
vs Righties,20,14,6,70.0%,28-12,70.0%,220-163,57.4%,3-2,60.0%,1,28.6%,57.1%,5.7%,3.8%,37.7%,70.0%,27.3%,43.4%,50.9%,47.2%,0.90
vs Lefties,2,1,1,50.0%,2-2,50.0%,17-18,48.6%,0-0,-,0,,,,,,,,,,,
