Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Anna Lena Friedsam [GER],3,6,33.3%,6,1,5,16.7%,2011,2022,3,0.98,4.7%,0.7%,63.1%,66.5%,49.1%,60.1%,39.3%,52.2%,37.9%
8,Anna Karolina Schmiedlova [SVK],3,5,37.5%,4,4,0,100.0%,2015,2021,7,0.87,2.3%,4.4%,59.4%,59.9%,39.9%,51.8%,41.9%,54.4%,42.6%
6,Myrtille Georges [FRA],4,2,66.7%,1,0,1,0.0%,2010,2017,0,,,,,,,,,,
5,Tatjana Maria [GER],4,1,80.0%,3,1,2,33.3%,2012,2024,3,1.43,4.6%,3.6%,58.5%,73.7%,61.7%,68.7%,44.7%,76.9%,40.6%
5,Ysaline Bonaventure [BEL],5,0,100.0%,0,0,0,-,2019,2022,4,1.57,9.1%,3.2%,57.1%,68.0%,62.8%,65.8%,53.9%,58.8%,48.9%
5,Yulia Putintseva [KAZ],1,4,20.0%,0,0,0,-,2013,2021,4,0.79,1.5%,2.6%,58.8%,54.8%,46.4%,51.3%,38.2%,47.2%,45.5%
5,Garbine Muguruza [ESP],1,4,20.0%,1,1,0,100.0%,2014,2021,4,0.78,4.0%,3.3%,61.0%,57.8%,45.3%,52.9%,36.9%,43.2%,61.1%
5,Polona Hercog [SLO],2,3,40.0%,0,0,0,-,2014,2020,5,1.02,4.2%,1.8%,63.7%,68.5%,57.3%,64.4%,36.4%,50.0%,40.0%
5,Kirsten Flipkens [BEL],3,2,60.0%,2,0,2,0.0%,2015,2019,5,1.07,6.1%,3.1%,62.0%,69.9%,47.1%,61.3%,41.4%,68.6%,61.3%
5,Belinda Bencic [SUI],1,4,20.0%,1,0,1,0.0%,2015,2019,4,0.74,6.1%,4.6%,61.4%,54.7%,35.2%,47.1%,39.3%,40.0%,54.5%
5,Magdalena Rybarikova [SVK],4,1,80.0%,1,0,1,0.0%,2015,2018,2,1.14,2.8%,1.4%,62.1%,66.7%,54.5%,62.1%,43.4%,70.6%,47.4%
5,Carina Witthoeft [GER],2,3,40.0%,2,2,0,100.0%,2013,2017,4,0.95,8.7%,2.9%,55.4%,71.9%,47.2%,60.9%,37.3%,63.6%,34.5%
5,Ekaterina Bychkova [RUS],5,0,100.0%,1,0,1,0.0%,2013,2013,1,1.65,5.1%,5.1%,67.8%,82.5%,52.6%,72.9%,44.8%,100.0%,25.0%
4,Julia Avdeeva [RUS],2,2,50.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
4,Caroline Garcia [FRA],1,3,25.0%,1,0,1,0.0%,2019,2023,4,0.90,7.5%,5.4%,56.6%,69.3%,48.3%,60.2%,35.9%,75.5%,42.3%
