Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R64,L vs Barty,97.4,103.1,4.8,106.1,101.9,110,85,82.9,3.8,,78.0,89,78
2018 Wimbledon R16,L vs Kasatkina,99.3,106.6,4.3,108.5,103.6,115,97,84.6,3.9,84.0,88.3,93,76
2018 Wimbledon R32,W vs Kontaveit,97.5,105.4,5.5,106.4,100.2,113,90,86.0,5.0,,84.0,94,74
2018 Wimbledon R64,W vs Muguruza,98.4,106.1,5.3,107.4,100.3,115,93,85.5,4.6,86.0,77.5,97,75
2017 US Open R128,L vs Zheng,96.4,103.7,4.9,106.9,100.6,110,84,82.7,4.3,83.3,81.8,94,74
2017 Roland Garros R64,L vs Radwanska,93.6,105.5,3.6,107.3,102.8,113,96,81.9,5.1,86.2,79.3,94,69
2017 Roland Garros R128,W vs Osaka,95.2,104.5,4.0,,,111,95,81.2,6.0,,,92,70
2016 Australian Open R128,L vs Azarenka,98.3,108.9,4.5,,,116,100,84.2,5.0,,,92,76
2015 Roland Garros QF,L vs Bacsinszky,100.2,108.7,3.7,,,116,100,83.2,6.3,,,92,68
2015 Roland Garros R16,W vs Mitu,96.9,108.7,4.0,,,115,98,80.2,6.2,,,92,67
2015 Roland Garros R32,W vs Mladenovic,99.1,109.1,3.1,,,115,100,77.6,5.5,,,88,67
2015 Roland Garros R64,W vs Diyas,96.0,106.4,6.6,,,114,74,81.7,5.7,,,89,71
2015 Australian Open R128,L vs Williams,100.4,109.8,6.9,,,118,91,87.0,4.2,,,96,79
2014 Wimbledon R64,L vs Cibulkova,99.5,106.4,4.7,,,115,89,85.7,6.0,,,98,72
Career (14 matches),,97.8,106.5,4.6,107.3,101.8,118,74,83.3,5.1,84.9,82.2,98,67
