Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,23,16,7,69.6%,32-18,64.0%,259-212,55.0%,2-2,50.0%,2,62.5%,52.9%,4.1%,4.1%,53.7%,73.8%,32.1%,54.5%,51.2%,52.8%,1.13,W (W100 Surbiton)
2023,6,5,1,83.3%,10-0,100.0%,62-34,64.6%,1-0,100.0%,0,,,,,,,,,,,,W (W25 Reims)
2022,16,13,3,81.3%,29-7,80.6%,203-141,59.0%,3-1,75.0%,11,78.4%,37.8%,3.7%,3.7%,57.1%,73.0%,47.0%,61.8%,45.1%,53.1%,1.18,W (2x)
2021,12,10,2,83.3%,21-6,77.8%,150-90,62.5%,0-1,0.0%,7,78.3%,42.3%,4.2%,3.5%,58.8%,67.3%,55.6%,62.5%,47.0%,54.3%,1.25,W (2x)
2019,9,6,3,66.7%,13-7,65.0%,97-85,53.3%,2-1,66.7%,5,69.2%,41.5%,5.2%,3.2%,56.9%,64.6%,52.0%,59.2%,47.3%,53.0%,1.16,F (Karlsruhe)
2017,17,12,5,70.6%,24-13,64.9%,201-153,56.8%,0-4,0.0%,0,,,,,,,,,,,,F (2x)
2016,25,19,6,76.0%,40-16,71.4%,303-215,58.5%,3-2,60.0%,2,87.0%,40.9%,4.6%,4.0%,57.0%,76.7%,52.3%,66.2%,45.1%,55.3%,1.33,W (2x)
2015,2,1,1,50.0%,2-2,50.0%,15-15,50.0%,0-0,-,0,,,,,,,,,,,,R16 (Cagnes sur Mer $100K)
2014,8,3,5,37.5%,8-11,42.1%,90-91,49.7%,1-1,50.0%,2,-,-,7.9%,2.4%,55.6%,67.1%,46.4%,57.9%,45.3%,51.9%,1.08,QF (Dubai 75K)
2013,55,40,15,72.7%,82-31,72.6%,614-418,59.5%,5-8,38.5%,0,,,,,,,,,,,,W (4x)
2012,44,29,15,65.9%,64-38,62.7%,529-402,56.8%,3-6,33.3%,0,,,,,,,,,,,,W (2x)
2011,36,30,6,83.3%,60-20,75.0%,454-281,61.8%,4-5,44.4%,0,,,,,,,,,,,,W (4x)
2010,19,11,8,57.9%,25-15,62.5%,202-171,54.2%,3-1,75.0%,0,,,,,,,,,,,,SF (2x)
2009,2,1,1,50.0%,2-3,40.0%,22-23,48.9%,0-0,-,0,,,,,,,,,,,,R16 (Equeurdreville 10K)
Career,274,196,78,71.5%,412-187,68.8%,3201-2331,57.9%,27-32,45.8%,29,76.4%,40.8%,4.4%,3.5%,57.1%,70.1%,49.1%,61.1%,46.3%,53.4%,1.19,
