Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,193,95,98,49.2%,225-217,50.9%,2108-2042,50.8%,21-28,42.9%,164,69.8%,31.5%,5.1%,3.4%,60.3%,65.3%,47.5%,58.2%,41.8%,50.0%,1.00
Clay,59,23,36,39.0%,52-79,39.7%,567-639,47.0%,4-11,26.7%,56,63.3%,31.6%,4.3%,2.7%,60.4%,63.2%,47.0%,56.8%,41.6%,49.1%,0.96
Grass,41,16,25,39.0%,43-55,43.9%,460-476,49.1%,4-9,30.8%,41,67.9%,32.8%,5.3%,3.9%,63.9%,64.5%,44.7%,57.4%,41.4%,49.5%,0.97
Grand Slams,53,17,36,32.1%,44-77,36.4%,521-615,45.9%,5-9,35.7%,52,63.1%,30.0%,4.0%,3.6%,60.3%,63.4%,45.8%,56.4%,39.7%,48.2%,0.91
Premiers,36,13,23,36.1%,35-51,40.7%,372-432,46.3%,5-8,38.5%,35,63.6%,29.5%,4.1%,3.1%,59.1%,62.1%,46.3%,55.6%,40.7%,48.0%,0.92
Internationals,164,87,77,53.0%,203-171,54.3%,1842-1688,52.2%,17-24,41.5%,152,72.1%,32.7%,5.6%,3.2%,61.6%,66.1%,47.9%,59.1%,42.7%,50.9%,1.04
Finals,5,5,0,100.0%,10-5,66.7%,76-64,54.3%,0-0,-,5,75.7%,32.9%,4.7%,2.9%,64.7%,65.7%,48.8%,59.8%,42.2%,51.3%,1.05
Semi-finals,12,5,7,41.7%,12-14,46.2%,121-129,48.4%,2-2,50.0%,10,75.3%,29.6%,7.6%,3.8%,63.3%,67.2%,47.7%,60.0%,40.5%,49.9%,1.01
Quarter-finals,21,12,9,57.1%,27-22,55.1%,244-219,52.7%,1-2,33.3%,19,77.3%,29.9%,5.9%,2.7%,64.6%,67.7%,46.7%,60.3%,42.1%,51.2%,1.06
vs Righties,264,121,143,45.8%,292-316,48.0%,2845-2863,49.8%,28-45,38.4%,235,68.3%,31.2%,5.0%,3.3%,60.8%,64.9%,46.8%,57.8%,41.6%,49.7%,0.99
vs Lefties,27,11,16,40.7%,24-35,40.7%,265-277,48.9%,0-3,0.0%,24,68.0%,39.0%,4.7%,3.0%,62.8%,62.5%,46.6%,56.6%,42.2%,49.5%,0.97
vs Top 10,17,1,16,5.9%,10-33,23.3%,162-238,40.5%,2-4,33.3%,15,64.3%,21.0%,5.5%,3.4%,61.7%,64.4%,42.1%,55.8%,36.7%,46.4%,0.83
