Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Andorra QF,L vs Bucsa,3.6,3.4,3.8,49.5%,44.0%,41.2%,37.5%,49.2%,9.4%,5.0,6.0,10.5,9.2
2022 US Open R128,W vs Williams,3.7,3.3,3.9,52.0%,60.9%,66.7%,33.3%,59.1%,13.6%,11.5,11.4,12.5,16.9
2022 Wimbledon R128,L vs Raducanu,3.9,3.1,4.8,41.3%,60.0%,38.5%,30.0%,55.1%,25.7%,0.5,0.6,1.5,2.0
2022 s Hertogenbosch QF,L vs Sabalenka,3.1,3.2,3.1,49.2%,45.5%,50.0%,66.7%,55.0%,22.0%,4.5,6.5,2.5,3.4
2021 Nur Sultan F,W vs Putintseva,5.8,5.3,6.2,43.9%,48.2%,55.6%,50.0%,34.2%,13.9%,-4.5,-4.1,2.0,0.8
2019 Linz R16,L vs Bertens,4.4,4.8,4.1,50.0%,42.0%,48.1%,30.0%,51.6%,19.9%,-0.5,-0.5,0.0,0.0
2019 Tashkent F,W vs Cirstea,3.9,4.0,3.9,56.8%,49.2%,52.0%,40.0%,53.1%,20.1%,7.0,5.0,4.5,3.5
2019 Wimbledon R64,L vs Barty,4.3,4.5,4.1,44.4%,28.6%,33.3%,28.6%,51.4%,36.8%,-2.5,-4.4,-2.0,-4.8
2019 Budapest F,W vs Vondrousova,5.0,5.0,4.9,51.2%,44.7%,57.7%,50.0%,46.3%,26.7%,4.0,3.1,8.5,6.2
2019 Budapest SF,W vs Alexandrova,4.2,4.4,3.9,49.6%,43.5%,52.4%,35.0%,53.6%,27.3%,-7.0,-4.5,-4.0,-3.4
2019 Budapest R16,W vs Swiatek,3.8,3.9,3.6,48.8%,51.4%,60.0%,50.0%,40.9%,19.7%,4.0,5.5,-3.0,-3.0
2019 St Petersburg R16,L vs Sabalenka,3.6,3.7,3.5,38.1%,54.2%,36.4%,80.0%,44.6%,15.6%,5.5,14.1,5.0,8.1
2019 Australian Open R128,L vs Wozniacki,5.2,5.2,5.1,48.4%,37.5%,61.1%,30.0%,53.5%,28.8%,-2.0,-1.5,0.5,0.5
2018 Mallorca R32,W vs Sabalenka,3.0,2.9,3.2,49.6%,47.9%,80.0%,50.0%,52.2%,31.8%,7.5,8.2,5.5,7.7
2018 Budapest F,W vs Cibulkova,3.8,3.4,4.2,57.3%,34.6%,62.5%,72.7%,45.5%,19.6%,5.5,5.3,-6.5,-5.2
2016 Australian Open R128,L vs Azarenka,3.9,4.1,3.6,35.3%,17.2%,16.7%,33.3%,38.5%,4.0%,-14.0,-31.1,-14.0,-20.0
2016 Hobart R16,L vs Bouchard,3.8,4.0,3.6,49.4%,34.9%,52.9%,60.0%,53.6%,10.2%,3.5,2.8,-3.5,-3.6
2015 Luxembourg QF,W vs Strycova,4.2,4.1,4.2,49.1%,58.1%,71.4%,57.1%,51.4%,16.7%,16.0,16.7,9.0,10.8
2015 US Open R128,L vs Pegula,3.4,3.6,3.2,46.7%,47.8%,55.6%,16.7%,46.6%,23.7%,0.5,0.6,-11.0,-15.5
2015 Roland Garros QF,L vs Bacsinszky,3.9,4.0,3.7,49.5%,32.5%,33.3%,61.5%,45.6%,25.4%,9.0,8.7,-5.5,-5.7
Career (26 matches),,4.0,3.9,4.0,49.2%,46.0%,52.2%,45.4%,49.1%,21.5%,2.4,2.5,0.3,0.3
