Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Beijing R64,W vs Samsonova,13,15,0.9,11.9%,13.8%,8,14,0.6,8.1%,14.1%,7.1%,0.0%,0.5,14.7%,28.4%
2025 Seoul R16,L vs Alexandrova,11,40,0.3,6.7%,24.5%,11,33,0.3,8.1%,24.3%,6.6%,1.5%,0.6,16.6%,28.2%
2025 Seoul R32,W vs Ku,17,14,1.2,16.2%,13.3%,14,12,1.2,14.6%,12.5%,12.5%,2.1%,0.5,14.3%,27.6%
2025 Hamburg F,W vs Bondar,23,28,0.8,16.7%,20.3%,20,18,1.1,16.5%,14.9%,14.0%,1.7%,0.5,11.6%,22.5%
2025 Hamburg SF,W vs Yastremska,11,14,0.8,8.4%,10.7%,8,13,0.6,6.5%,10.5%,4.8%,0.8%,0.6,15.3%,26.7%
2025 Hamburg QF,W vs Tomova,21,24,0.9,21.6%,24.7%,16,21,0.8,18.4%,24.1%,16.1%,2.3%,0.6,10.3%,17.5%
2025 Roland Garros SF,L vs Gauff,8,21,0.4,8.9%,23.3%,8,20,0.4,9.2%,23.0%,6.9%,2.3%,0.9,13.3%,14.4%
2025 Roland Garros QF,W vs Andreeva,25,33,0.8,14.0%,18.4%,22,30,0.7,13.5%,18.4%,10.4%,1.8%,0.7,16.8%,25.1%
2025 Roland Garros R16,W vs Pegula,30,30,1.0,14.3%,14.3%,27,23,1.2,13.6%,11.6%,10.6%,3.0%,1.1,20.5%,19.0%
2025 Roland Garros R32,W vs Jacquemot,43,33,1.3,24.7%,19.0%,42,27,1.6,26.4%,17.0%,20.1%,6.3%,1.0,14.4%,13.8%
2025 Rouen R32,W vs Dart,27,9,3.0,27.3%,9.1%,21,8,2.6,23.9%,9.1%,18.2%,4.5%,0.8,15.2%,20.2%
Career (11 matches),,229,261,0.9,15.3%,17.5%,197,219,0.9,14.5%,16.1%,11.6%,2.5%,0.7,15.3%,22.1%
