Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,8,3,5,37.5%,10-10,50.0%,98-95,50.8%,2-1,66.7%,8,76.0%,21.1%,6.5%,4.8%,62.8%,69.8%,47.2%,61.4%,39.1%,50.3%,1.01
Clay,13,11,2,84.6%,23-8,74.2%,168-122,57.9%,2-2,50.0%,13,72.1%,43.2%,4.7%,4.8%,63.1%,69.0%,44.4%,59.9%,47.0%,53.5%,1.17
Grand Slams,7,5,2,71.4%,11-7,61.1%,86-81,51.5%,1-1,50.0%,7,72.9%,29.1%,4.6%,5.0%,63.8%,68.8%,47.6%,61.1%,41.7%,51.2%,1.07
Premiers,2,1,1,50.0%,3-2,60.0%,22-19,53.7%,0-0,-,2,63.2%,33.3%,1.9%,8.4%,66.4%,62.0%,44.4%,56.1%,44.0%,49.6%,1.00
Internationals,8,6,2,75.0%,14-5,73.7%,110-70,61.1%,1-2,33.3%,8,74.7%,47.7%,5.9%,4.8%,60.1%,70.7%,44.2%,60.1%,48.5%,54.6%,1.22
Finals,1,1,0,100.0%,2-0,100.0%,13-8,61.9%,0-0,-,1,63.6%,60.0%,3.8%,12.7%,48.1%,73.7%,39.0%,55.7%,54.2%,55.1%,1.22
Semi-finals,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,1-0,100.0%,2,61.1%,25.0%,2.7%,1.8%,66.1%,54.1%,57.9%,55.4%,41.3%,48.4%,0.92
Quarter-finals,2,2,0,100.0%,4-0,100.0%,25-15,62.5%,1-0,100.0%,2,73.7%,50.0%,6.1%,4.6%,67.2%,68.2%,44.2%,60.3%,51.0%,55.4%,1.29
vs Righties,19,13,6,68.4%,30-16,65.2%,240-201,54.4%,4-3,57.1%,19,73.5%,34.1%,5.3%,4.8%,63.3%,69.5%,44.9%,60.5%,43.7%,52.2%,1.11
vs Lefties,1,0,1,0.0%,1-2,33.3%,14-13,51.9%,0-0,-,1,78.6%,23.1%,6.6%,3.3%,54.9%,72.0%,48.8%,61.5%,38.2%,50.9%,0.99
vs Top 10,3,2,1,66.7%,4-3,57.1%,31-35,47.0%,1-0,100.0%,3,57.6%,34.4%,2.6%,4.8%,64.9%,58.7%,42.0%,52.8%,44.8%,48.6%,0.95
