Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Beijing R64,W vs Samsonova,3.4,3.3,3.6,67.6%,34.8%,45.5%,50.0%,66.9%,34.7%,11.0,11.2,-3.5,-11.3
2025 Seoul R16,L vs Alexandrova,3.9,4.1,3.6,46.5%,57.6%,25.0%,33.3%,70.8%,39.7%,1.5,0.8,-7.5,-17.0
2025 Seoul R32,W vs Ku,5.2,4.4,5.6,72.1%,64.3%,30.0%,71.4%,69.1%,56.0%,20.0,12.8,1.0,5.0
2025 Hamburg F,W vs Bondar,4.2,3.9,4.7,53.9%,65.5%,44.0%,62.5%,72.5%,38.2%,17.0,10.7,0.5,1.4
2025 Hamburg SF,W vs Yastremska,3.5,2.8,4.3,65.9%,40.7%,40.0%,42.9%,65.6%,58.1%,1.5,1.4,1.5,5.8
2025 Hamburg QF,W vs Tomova,5.2,4.0,6.3,62.2%,48.0%,33.3%,80.0%,68.0%,56.2%,10.0,6.9,-7.0,-23.3
2025 Roland Garros SF,L vs Gauff,5.8,5.9,5.6,40.6%,37.0%,25.0%,40.0%,60.5%,28.9%,-3.0,-2.4,-6.5,-10.7
2025 Roland Garros QF,W vs Andreeva,4.6,4.3,4.8,61.4%,54.0%,60.0%,19.0%,64.2%,30.9%,17.0,8.7,-9.5,-11.7
2025 Roland Garros R16,W vs Pegula,5.4,5.5,5.4,45.7%,57.9%,50.0%,40.0%,63.6%,50.6%,19.5,7.2,3.0,3.8
2025 Roland Garros R32,W vs Jacquemot,4.9,5.1,4.7,41.5%,52.3%,46.2%,81.8%,72.2%,40.0%,27.5,11.3,0.0,0.0
2025 Rouen R32,W vs Dart,4.8,4.6,5.0,68.0%,54.2%,42.9%,72.7%,63.5%,64.3%,10.5,11.2,0.5,2.8
Last 52 Weeks (11 matches),,4.6,4.4,4.8,56.1%,52.6%,41.9%,52.5%,67.0%,44.7%,12.0,7.5,-2.5,-5.7
Career (11 matches),,4.6,4.4,4.8,56.1%,52.6%,41.9%,52.5%,67.0%,44.7%,12.0,7.5,-2.5,-5.7
