Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,16,7,9,43.8%,4,2,2,50.0%,2003,2013,R64,7,0.97,1.1%,5.6%,60.9%,60.6%,42.9%,53.6%,45.1%,58.8%,59.1%
Roland Garros,10,Clay,12,2,10,16.7%,1,0,1,0.0%,2003,2013,R128,4,0.65,1.8%,4.9%,67.3%,48.7%,42.5%,46.6%,34.7%,46.2%,40.0%
Wimbledon,14,Grass,19,5,14,26.3%,1,0,1,0.0%,2000,2013,R64,11,0.77,2.3%,5.7%,58.3%,57.2%,39.7%,49.9%,38.5%,47.7%,29.7%
US Open,7,Hard,13,6,7,46.2%,0,0,0,-,2003,2012,R32,6,0.90,4.2%,4.8%,57.0%,55.8%,45.1%,51.2%,43.8%,46.9%,43.2%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2012,2012,R64,1,0.97,2.8%,2.8%,61.1%,65.9%,92.9%,76.4%,22.8%,33.3%,50.0%
Fed Cup,12,,40,21,19,52.5%,12,6,6,50.0%,2001,2013,,0,,,,,,,,,,
Eastbourne,12,Grass,15,3,12,20.0%,2,1,1,50.0%,2001,2013,R32,8,0.93,1.6%,5.9%,62.4%,57.2%,48.4%,53.9%,42.7%,54.4%,37.3%
Birmingham,11,Grass,15,4,11,26.7%,3,1,2,33.3%,2001,2013,R32,11,0.83,3.3%,6.4%,56.2%,58.9%,40.3%,50.7%,41.0%,46.3%,51.6%
Indian Wells,6,Hard,8,2,6,25.0%,3,2,1,66.7%,2007,2012,R128,4,0.88,1.0%,4.6%,58.2%,50.8%,42.5%,47.4%,46.1%,34.1%,51.4%
Hobart,5,Hard,11,6,5,54.5%,2,1,1,50.0%,2003,2009,R16,2,1.05,1.2%,4.3%,66.5%,60.7%,46.3%,55.9%,46.3%,57.1%,39.1%
Miami,5,Hard,6,1,5,16.7%,0,0,0,-,2008,2012,R128,4,0.75,5.4%,7.7%,63.5%,56.0%,39.5%,50.0%,37.5%,55.0%,35.0%
Luxembourg,4,Hard,18,13,5,72.2%,1,0,1,0.0%,2003,2012,SF,14,1.12,4.4%,5.1%,56.5%,64.7%,44.9%,56.1%,49.0%,56.4%,62.8%
