Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2013 Wimbledon R128,L vs Muguruza,13% (1/8),0% (0/1),0/2,75% (6/8),33% (2/6),0/0,0/0,0/2,0/0,0/1
2013 Wimbledon R128,L vs Muguruza,13% (1/8),0% (0/1),0/2,75% (6/8),33% (2/6),0/0,0/0,0/2,0/0,0/1
2013 Birmingham R64,L vs Riske Amritraj,40% (4/10),75% (3/4),2/6,60% (6/10),0% (0/6),2/3,0/0,1/1,0/0,1/1
2013 Nottingham 75K R32,L vs Paszek,45% (5/11),80% (4/5),1/5,50% (5/10),0% (0/5),2/4,0/1,0/0,0/0,0/0
2013 Croissy Beaubourg 50K F,W vs Zahlavova,60% (6/10),83% (5/6),1/3,36% (4/11),0% (0/4),4/5,1/3,0/0,1/1,0/0
2013 Croissy Beaubourg 50K R32,W vs Beltrame,20% (2/10),100% (2/2),0/0,20% (2/10),100% (2/2),2/2,1/1,2/2,0/0,0/0
2013 Irapuato 25K R32,W vs Lazareva,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2013 Florianopolis R32,L vs Mladenovic,40% (4/10),75% (3/4),2/5,56% (5/9),0% (0/5),0/3,0/0,1/1,0/0,0/0
2012 Barnstaple 75K R16,L vs Sibille,27% (4/15),75% (3/4),1/3,27% (4/15),25% (1/4),1/3,1/1,1/1,0/0,0/0
2012 Luxembourg R16,L vs Vinci,22% (2/9),50% (1/2),1/3,50% (4/8),0% (0/4),1/1,0/0,0/1,0/0,0/0
2012 Luxembourg R32,W vs Bertens,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2012 US Open R128,L vs Kerber,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2012 US Open R128,L vs Kerber,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2012 San Diego R32,L vs Erakovic,38% (3/8),33% (1/3),0/3,75% (6/8),17% (1/6),1/1,0/0,0/2,0/0,0/1
2012 Wimbledon R64,L vs Errani,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2012 Wimbledon R64,L vs Errani,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2012 Wimbledon R128,W vs Pous Tio,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),2/5,1/2,0/0,1/2,0/0
2012 Wimbledon R128,W vs Pous Tio,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),2/5,1/2,0/0,1/2,0/0
2012 Eastbourne R32,L vs Hantuchova,22% (2/9),50% (1/2),1/3,63% (5/8),20% (1/5),0/1,0/0,0/1,0/0,0/0
2012 Birmingham R32,L vs Zheng,30% (3/10),67% (2/3),2/4,67% (6/9),33% (2/6),1/2,0/0,2/2,0/0,1/1
2013 (8 matches),,37.8%,78.6%,26.1%,46.6%,17.6%,68.2%,57.1%,50.0%,100.0%,33.3%
2012 (30 matches),,43.6%,76.0%,35.2%,51.4%,16.2%,50.0%,60.0%,35.7%,50.0%,38.5%
2011 (10 matches),,53.9%,70.9%,30.3%,55.9%,28.1%,73.5%,88.9%,20.0%,100.0%,0.0%
Career (48 matches),,44.9%,75.0%,32.9%,51.6%,19.2%,58.5%,66.7%,34.8%,66.7%,31.6%
