Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 US Open R128,W vs Fritz,67% (18/27),43% (6/14),3/7,1/2,73% (11/15),3/4,0/0,44% (4/9),67% (6/9)
2019 M25 Los Angeles CA SF,W vs Brooksby,63% (12/19),75% (6/8),2/5,1/3,50% (3/6),1/2,0/0,20% (1/5),40% (2/5)
2019 M25 Los Angeles CA QF,W vs Nguyen,75% (6/8),67% (6/9),2/6,1/5,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 M25 Los Angeles CA R16,W vs Patino,71% (10/14),42% (5/12),2/3,1/1,67% (2/3),2/3,0/0,- (0/0),- (0/0)
2019 M25 Los Angeles CA R32,W vs Glasspool,69% (9/13),60% (3/5),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2018 Aptos CH R32,L vs Gunneswaran,31% (5/16),64% (7/11),1/1,0/0,25% (3/12),1/3,0/1,- (0/0),- (0/0)
2022 (1 matches),,66.7%,42.9%,42.9%,50.0%,73.3%,75.0%,-,44.4%,66.7%
2019 (4 matches),,68.5%,58.8%,50.0%,40.0%,65.0%,60.0%,-,20.0%,40.0%
2018 (1 matches),,31.3%,63.6%,100.0%,-,25.0%,33.3%,0.0%,-,-
Career (6 matches),,61.9%,55.9%,50.0%,41.7%,57.4%,58.3%,0.0%,35.7%,57.1%
