Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 US Open R64,L vs Cachin,0.0%,-,8.1%,72.0%,7.9%,9.0%,6.7%,3.4%,20.7%,0.1%,100.0%,-104,-80
2022 US Open R128,W vs Fritz,0.0%,-,9.1%,76.9%,11.7%,17.5%,0.0%,7.1%,36.0%,1.5%,0.0%,-35,-21
Career (2 matches),,0.0%,-,8.6%,74.5%,9.6%,12.8%,6.3%,5.0%,27.8%,0.8%,11.1%,-74,-54
