Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,5.8%,3.8%,65.4%,70.6%,33.3%,57.7%,36.0%,44.9%,0.85,R32 (Canberra)
2025,51,34,17,66.7%,74-40,64.9%,612-517,54.2%,10-9,52.6%,50,82.0%,26.7%,7.6%,1.4%,68.1%,69.5%,54.2%,64.6%,39.4%,51.8%,1.11,W (2x)
2024,54,31,23,57.4%,69-51,57.5%,616-554,52.6%,11-10,52.4%,54,77.9%,27.9%,6.1%,1.4%,65.1%,68.9%,49.9%,62.3%,40.7%,51.2%,1.08,F (2x)
2023,22,12,10,54.5%,26-24,52.0%,241-226,51.6%,3-2,60.0%,22,75.1%,28.3%,5.3%,1.9%,63.0%,69.6%,49.1%,62.0%,39.6%,50.7%,1.04,SF (Busan)
2022,19,8,11,42.1%,23-24,48.9%,228-226,50.2%,5-2,71.4%,19,73.7%,26.1%,7.1%,2.6%,61.8%,68.3%,49.1%,61.0%,39.8%,50.1%,1.02,QF (2x)
2020,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-0,-,2,38.9%,26.3%,2.8%,2.8%,67.3%,56.9%,22.9%,45.8%,34.0%,40.0%,0.63,R32 (Orlando)
2019,12,5,7,41.7%,13-15,46.4%,132-140,48.5%,2-2,50.0%,12,75.8%,22.1%,5.5%,1.3%,63.8%,68.3%,49.8%,61.6%,38.0%,49.6%,0.99,R32 (5x)
2018,3,1,2,33.3%,3-2,60.0%,25-25,50.0%,1-0,100.0%,3,50.0%,38.5%,5.1%,1.7%,63.3%,55.4%,46.2%,52.0%,40.7%,46.6%,0.85,R16 (Tiburon)
2017,1,0,1,0.0%,1-2,33.3%,12-14,46.2%,0-0,-,1,69.2%,23.1%,3.8%,5.8%,68.3%,57.7%,45.5%,53.8%,39.1%,47.1%,0.85,R32 (Binghamton)
Career,165,91,74,55.2%,209-164,56.0%,1884-1739,52.0%,32-25,56.1%,164,77.2%,26.9%,6.5%,1.7%,65.3%,68.6%,50.5%,62.3%,39.7%,50.8%,1.06,
