Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,W vs Fritz,33% (7/21),86% (6/7),0/4,36% (8/22),50% (4/8),3/6,2/4,2/2,1/1,0/0
2019 M25 Los Angeles CA SF,W vs Brooksby,43% (6/14),100% (6/6),1/3,33% (5/15),40% (2/5),5/6,2/2,2/2,1/1,0/0
2019 M25 Los Angeles CA QF,W vs Nguyen,67% (6/9),100% (6/6),3/3,33% (3/9),0% (0/3),2/4,0/2,0/0,0/1,0/0
2019 M25 Los Angeles CA R16,W vs Patino,64% (7/11),71% (5/7),0/1,9% (1/11),0% (0/1),4/4,1/1,1/1,1/1,0/0
2019 M25 Los Angeles CA R32,W vs Glasspool,33% (3/9),100% (3/3),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2018 Aptos CH R32,L vs Gunneswaran,50% (7/14),100% (7/7),3/7,64% (9/14),0% (0/9),1/7,1/1,0/2,0/0,0/1
2022 (1 matches),,33.3%,85.7%,0.0%,36.4%,50.0%,50.0%,50.0%,100.0%,100.0%,-
2019 (4 matches),,51.2%,90.9%,57.1%,27.3%,41.7%,82.4%,71.4%,100.0%,75.0%,-
2018 (1 matches),,50.0%,100.0%,42.9%,64.3%,0.0%,14.3%,100.0%,0.0%,-,0.0%
Career (6 matches),,46.2%,91.7%,38.9%,36.3%,31.0%,60.0%,66.7%,71.4%,80.0%,0.0%
