Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,W vs Fritz,1.13,1.23,44.0,4.7,7.4%,59.3%,5.3%,64.5%,48.5%,33.9%
2019 M25 Los Angeles CA SF,W vs Brooksby,1.11,1.26,56.5,5.0,2.0%,55.1%,8.3%,64.6%,38.0%,53.3%
2019 M25 Los Angeles CA QF,W vs Nguyen,0.93,1.42,41.6,2.7,0.0%,58.3%,0.0%,66.7%,54.8%,60.7%
2019 M25 Los Angeles CA R16,W vs Patino,0.91,1.67,43.1,4.0,6.5%,77.4%,7.4%,70.4%,43.9%,51.3%
2019 M25 Los Angeles CA R32,W vs Glasspool,1.14,1.74,47.0,2.4,13.8%,72.4%,3.7%,74.1%,38.5%,43.5%
2018 Aptos CH R32,L vs Gunneswaran,1.07,0.88,54.3,15.3,0.0%,45.7%,4.7%,44.2%,37.2%,53.7%
2022 (1 matches),,1.13,1.23,44.0,4.7,7.4%,59.3%,5.3%,64.5%,48.5%,33.9%
2019 (4 matches),,1.03,1.46,48.3,3.2,5.3%,64.7%,5.6%,68.3%,43.2%,52.6%
2018 (1 matches),,1.07,0.88,54.3,15.3,0.0%,45.7%,4.7%,44.2%,37.2%,53.7%
Career (6 matches),,1.07,1.25,48.1,4.0,5.0%,59.6%,5.3%,62.9%,43.6%,47.9%
