Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Chennai QF,L vs Tjen,25% (2/8),50% (1/2),0/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,1/1
2025 W75 Bratislava R16,W vs Charaeva,67% (6/9),100% (6/6),4/4,50% (5/10),20% (1/5),5/6,2/2,0/0,1/1,0/0
2025 (2 matches),,47.1%,87.5%,50.0%,61.1%,18.2%,71.4%,100.0%,50.0%,100.0%,100.0%
Career (2 matches),,47.1%,87.5%,50.0%,61.1%,18.2%,71.4%,100.0%,50.0%,100.0%,100.0%
